##source=lorikeet-v0.8.2
##sample=<ID=1, name=filtered/EHA04492_bin.179/PRB0174_EHI02067_DMB0156.bam>
##sample=<ID=2, name=filtered/EHA04492_bin.179/PRB0174_EHI02065_DMB0156.bam>
##sample=<ID=3, name=filtered/EHA04492_bin.179/PRB0237_EHI02617_DMB0156.bam>
##sample=<ID=4, name=filtered/EHA04492_bin.179/PRB0164_EHI01968_DMB0156.bam>
##sample=<ID=5, name=filtered/EHA04492_bin.179/PRB0237_EHI02630_DMB0156.bam>
##sample=<ID=6, name=filtered/EHA04492_bin.179/PRB0237_EHI02639_DMB0156.bam>
##sample=<ID=7, name=filtered/EHA04492_bin.179/PRB0237_EHI02607_DMB0156.bam>
##sample=<ID=8, name=filtered/EHA04492_bin.179/PRB0237_EHI02582_DMB0156.bam>
##sample=<ID=9, name=filtered/EHA04492_bin.179/PRB0237_EHI02612_DMB0156.bam>
##sample=<ID=10, name=filtered/EHA04492_bin.179/PRB0237_EHI02619_DMB0156.bam>
##sample=<ID=11, name=filtered/EHA04492_bin.179/PRB0164_EHI01985_DMB0156.bam>
##sample=<ID=12, name=filtered/EHA04492_bin.179/PRB0164_EHI01966_DMB0156.bam>
##sample=<ID=13, name=filtered/EHA04492_bin.179/PRB0237_EHI02615_DMB0156.bam>
##sample=<ID=14, name=filtered/EHA04492_bin.179/PRB0237_EHI02695_DMB0156.bam>
##sample=<ID=15, name=filtered/EHA04492_bin.179/PRB0237_EHI02592_DMB0156.bam>
##sample=<ID=16, name=filtered/EHA04492_bin.179/PRB0237_EHI02585_DMB0156.bam>
##sample=<ID=17, name=filtered/EHA04492_bin.179/PRB0237_EHI02602_DMB0156.bam>
##sample=<ID=18, name=filtered/EHA04492_bin.179/PRB0237_EHI02632_DMB0156.bam>
##sample=<ID=19, name=filtered/EHA04492_bin.179/PRB0237_EHI02698_DMB0156.bam>
##sample=<ID=20, name=filtered/EHA04492_bin.179/PRB0237_EHI02697_DMB0156.bam>
##sample=<ID=21, name=filtered/EHA04492_bin.179/PRB0237_EHI02624_DMB0156.bam>
##sample=<ID=22, name=filtered/EHA04492_bin.179/PRB0237_EHI02693_DMB0156.bam>
##sample=<ID=23, name=filtered/EHA04492_bin.179/PRB0174_EHI02088_DMB0156.bam>
##sample=<ID=24, name=filtered/EHA04492_bin.179/PRB0164_EHI01995_DMB0156.bam>
##sample=<ID=25, name=filtered/EHA04492_bin.179/PRB0174_EHI02097_DMB0156.bam>
##sample=<ID=26, name=filtered/EHA04492_bin.179/PRB0164_EHI01970_DMB0156.bam>
##sample=<ID=27, name=filtered/EHA04492_bin.179/PRB0237_EHI02633_DMB0156.bam>
##sample=<ID=28, name=filtered/EHA04492_bin.179/PRB0237_EHI02598_DMB0156.bam>
##sample=<ID=29, name=filtered/EHA04492_bin.179/PRB0164_EHI01989_DMB0156.bam>
##sample=<ID=30, name=filtered/EHA04492_bin.179/PRB0174_EHI02079_DMB0156.bam>
##sample=<ID=31, name=filtered/EHA04492_bin.179/PRB0237_EHI02696_DMB0156.bam>
##sample=<ID=32, name=filtered/EHA04492_bin.179/PRB0164_EHI01967_DMB0156.bam>
##sample=<ID=33, name=filtered/EHA04492_bin.179/PRB0164_EHI01992_DMB0156.bam>
##sample=<ID=34, name=filtered/EHA04492_bin.179/PRB0174_EHI02105_DMB0156.bam>
##sample=<ID=35, name=filtered/EHA04492_bin.179/PRB0164_EHI01979_DMB0156.bam>
##sample=<ID=36, name=filtered/EHA04492_bin.179/PRB0164_EHI01982_DMB0156.bam>
##sample=<ID=37, name=filtered/EHA04492_bin.179/PRB0237_EHI02625_DMB0156.bam>
##sample=<ID=38, name=filtered/EHA04492_bin.179/PRB0237_EHI02603_DMB0156.bam>
##sample=<ID=39, name=filtered/EHA04492_bin.179/PRB0237_EHI02584_DMB0156.bam>
##sample=<ID=40, name=filtered/EHA04492_bin.179/PRB0237_EHI02587_DMB0156.bam>
##sample=<ID=41, name=filtered/EHA04492_bin.179/PRB0237_EHI02694_DMB0156.bam>
SampleID  	1       	2       	3       	4       	5       	6       	7       	8       	9       	10      	11      	12      	13      	14      	15      	16      	17      	18      	19      	20      	21      	22      	23      	24      	25      	26      	27      	28      	29      	30      	31      	32      	33      	34      	35      	36      	37      	38      	39      	40      	41      
1	0.99513924	0.99803853	0.99728680	0.99759889	0.99754190	0.99821365	0.99929720	0.99795562	0.99887961	0.99719697	0.99912989	0.99971467	0.99816000	NaN	0.99627215	0.99818856	0.99931538	1.00000000	NaN	NaN	0.99853945	NaN	0.99926031	0.99914980	0.99710578	0.99930280	0.99736631	0.99888694	0.99712741	0.99675423	NaN	0.99730343	0.99926364	0.99937868	0.99755150	1.00000000	1.00000000	0.99656236	0.99903941	0.99874306	NaN
2	0.99803853	0.99782968	0.99889112	0.99780267	0.99764484	0.99800825	0.99778217	0.99790215	0.99660546	0.99753678	0.99716276	0.99793816	0.99751395	NaN	0.99610680	0.99757630	0.99757075	0.99968624	NaN	NaN	0.99799585	NaN	0.99717903	0.99533141	0.99935377	0.99801683	0.99788976	0.99595809	0.99787593	0.99914390	NaN	0.99893707	0.99635440	0.99631637	0.99825293	0.99946630	0.99858075	0.99902564	0.99826139	0.99640477	NaN
3	0.99728680	0.99889112	0.99826771	0.99883991	0.99879289	0.99902749	0.99704695	0.99928451	0.99826765	0.99867523	0.99851108	0.99962056	0.99799538	NaN	0.99879515	0.99792910	0.99830979	0.99820143	NaN	NaN	0.99837267	NaN	0.99608248	0.99771827	0.99914938	0.99830115	0.99864215	0.99720651	0.99887699	0.99919862	NaN	0.99910593	0.99722946	0.99447513	0.99909323	0.99957365	0.99944150	0.99957734	0.99853963	0.99712002	NaN
4	0.99759889	0.99780267	0.99883991	0.99442619	0.99634510	0.99701893	0.99701345	0.99813968	0.99875623	0.99494117	0.99770343	0.99876189	0.99725276	NaN	0.99908900	0.99713075	0.99760664	0.99738902	NaN	NaN	0.99658704	NaN	0.99600428	0.99859512	0.99814814	0.99787503	0.99614733	0.99676329	0.99785107	0.99865884	NaN	0.99765062	0.99680513	0.99776429	0.99707735	0.99856526	0.99960315	0.99739271	0.99756050	0.99719000	NaN
5	0.99754190	0.99764484	0.99879289	0.99634510	0.99852389	0.99760240	0.99633330	0.99864298	0.99612671	0.99864113	0.99729294	0.99944484	0.99726456	NaN	0.99590892	0.99710703	0.99627829	0.99768835	NaN	NaN	0.99655348	NaN	0.99516147	0.99557698	0.99829859	0.99646622	0.99718338	0.99719214	0.99592215	0.99764687	NaN	0.99801862	0.99603176	0.99429172	0.99674672	0.99977952	0.99954104	0.99809349	0.99799472	0.99586654	NaN
6	0.99821365	0.99800825	0.99902749	0.99701893	0.99760240	0.99786937	0.99843246	0.99821866	0.99788928	0.99791360	0.99827361	0.99900103	0.99872947	NaN	0.99625409	0.99774772	0.99776173	0.99970794	NaN	NaN	0.99750036	NaN	0.99694854	0.99883652	0.99797410	0.99780327	0.99815255	0.99740064	0.99806994	0.99825537	NaN	0.99786204	0.99821413	0.99701113	0.99717736	0.99876237	0.99847001	0.99842578	0.99753612	0.99761277	NaN
7	0.99929720	0.99778217	0.99704695	0.99701345	0.99633330	0.99843246	0.99568975	0.99835855	0.99947184	0.99651015	0.99869257	1.00000000	0.99909037	NaN	0.99516910	0.99828380	0.99910635	0.99980521	NaN	NaN	0.99896443	NaN	0.99920809	0.99930835	0.99643975	0.99939799	0.99719930	0.99864912	0.99654794	0.99667841	NaN	0.99736166	0.99895823	0.99867147	0.99704933	0.99905270	1.00000000	0.99660885	0.99932808	0.99879801	NaN
8	0.99795562	0.99790215	0.99928451	0.99813968	0.99864298	0.99821866	0.99835855	0.99704200	0.99831909	0.99823171	0.99807382	0.99963540	0.99775803	NaN	0.99809265	0.99742794	0.99720043	0.99862856	NaN	NaN	0.99773109	NaN	0.99702507	0.99752927	0.99862802	0.99864674	0.99777329	0.99822515	0.99819136	0.99783319	NaN	0.99722683	0.99824321	0.99534345	0.99857348	0.99974287	0.99973059	0.99908745	0.99808091	0.99792880	NaN
9	0.99887961	0.99660546	0.99826765	0.99875623	0.99612671	0.99788928	0.99947184	0.99831909	0.99335957	0.99685079	0.99889827	0.99866992	0.99876297	NaN	0.99824458	0.99853790	0.99852842	1.00000000	NaN	NaN	0.99842024	NaN	0.99806511	0.99807829	0.99610615	0.99867535	0.99522990	0.99852723	0.99674380	0.99724156	NaN	0.99645346	0.99889338	0.99850994	0.99697489	1.00000000	1.00000000	0.99613458	0.99782944	0.99819779	NaN
10	0.99719697	0.99753678	0.99867523	0.99494117	0.99864113	0.99791360	0.99651015	0.99823171	0.99685079	0.99867368	0.99701893	0.99952173	0.99828851	NaN	0.99792355	0.99603432	0.99700600	0.99967045	NaN	NaN	0.99668431	NaN	0.99515176	0.99446827	0.99785274	0.99629915	0.99616283	0.99596709	0.99468833	0.99779278	NaN	0.99834532	0.99629515	0.99561048	0.99657452	0.99883240	0.99852324	0.99813133	0.99861413	0.99451512	NaN
