##source=lorikeet-v0.8.2
##sample=<ID=1, name=filtered/EHA04492_bin.49/PRB0174_EHI02067_DMB0156.bam>
##sample=<ID=2, name=filtered/EHA04492_bin.49/PRB0174_EHI02065_DMB0156.bam>
##sample=<ID=3, name=filtered/EHA04492_bin.49/PRB0237_EHI02617_DMB0156.bam>
##sample=<ID=4, name=filtered/EHA04492_bin.49/PRB0164_EHI01968_DMB0156.bam>
##sample=<ID=5, name=filtered/EHA04492_bin.49/PRB0237_EHI02630_DMB0156.bam>
##sample=<ID=6, name=filtered/EHA04492_bin.49/PRB0237_EHI02639_DMB0156.bam>
##sample=<ID=7, name=filtered/EHA04492_bin.49/PRB0237_EHI02607_DMB0156.bam>
##sample=<ID=8, name=filtered/EHA04492_bin.49/PRB0237_EHI02582_DMB0156.bam>
##sample=<ID=9, name=filtered/EHA04492_bin.49/PRB0237_EHI02612_DMB0156.bam>
##sample=<ID=10, name=filtered/EHA04492_bin.49/PRB0237_EHI02619_DMB0156.bam>
##sample=<ID=11, name=filtered/EHA04492_bin.49/PRB0164_EHI01985_DMB0156.bam>
##sample=<ID=12, name=filtered/EHA04492_bin.49/PRB0164_EHI01966_DMB0156.bam>
##sample=<ID=13, name=filtered/EHA04492_bin.49/PRB0237_EHI02615_DMB0156.bam>
##sample=<ID=14, name=filtered/EHA04492_bin.49/PRB0237_EHI02695_DMB0156.bam>
##sample=<ID=15, name=filtered/EHA04492_bin.49/PRB0237_EHI02592_DMB0156.bam>
##sample=<ID=16, name=filtered/EHA04492_bin.49/PRB0237_EHI02585_DMB0156.bam>
##sample=<ID=17, name=filtered/EHA04492_bin.49/PRB0237_EHI02602_DMB0156.bam>
##sample=<ID=18, name=filtered/EHA04492_bin.49/PRB0237_EHI02632_DMB0156.bam>
##sample=<ID=19, name=filtered/EHA04492_bin.49/PRB0237_EHI02698_DMB0156.bam>
##sample=<ID=20, name=filtered/EHA04492_bin.49/PRB0237_EHI02697_DMB0156.bam>
##sample=<ID=21, name=filtered/EHA04492_bin.49/PRB0237_EHI02624_DMB0156.bam>
##sample=<ID=22, name=filtered/EHA04492_bin.49/PRB0237_EHI02693_DMB0156.bam>
##sample=<ID=23, name=filtered/EHA04492_bin.49/PRB0174_EHI02088_DMB0156.bam>
##sample=<ID=24, name=filtered/EHA04492_bin.49/PRB0164_EHI01995_DMB0156.bam>
##sample=<ID=25, name=filtered/EHA04492_bin.49/PRB0174_EHI02097_DMB0156.bam>
##sample=<ID=26, name=filtered/EHA04492_bin.49/PRB0164_EHI01970_DMB0156.bam>
##sample=<ID=27, name=filtered/EHA04492_bin.49/PRB0237_EHI02633_DMB0156.bam>
##sample=<ID=28, name=filtered/EHA04492_bin.49/PRB0237_EHI02598_DMB0156.bam>
##sample=<ID=29, name=filtered/EHA04492_bin.49/PRB0164_EHI01989_DMB0156.bam>
##sample=<ID=30, name=filtered/EHA04492_bin.49/PRB0174_EHI02079_DMB0156.bam>
##sample=<ID=31, name=filtered/EHA04492_bin.49/PRB0237_EHI02696_DMB0156.bam>
##sample=<ID=32, name=filtered/EHA04492_bin.49/PRB0164_EHI01967_DMB0156.bam>
##sample=<ID=33, name=filtered/EHA04492_bin.49/PRB0164_EHI01992_DMB0156.bam>
##sample=<ID=34, name=filtered/EHA04492_bin.49/PRB0174_EHI02105_DMB0156.bam>
##sample=<ID=35, name=filtered/EHA04492_bin.49/PRB0164_EHI01979_DMB0156.bam>
##sample=<ID=36, name=filtered/EHA04492_bin.49/PRB0164_EHI01982_DMB0156.bam>
##sample=<ID=37, name=filtered/EHA04492_bin.49/PRB0237_EHI02625_DMB0156.bam>
##sample=<ID=38, name=filtered/EHA04492_bin.49/PRB0237_EHI02603_DMB0156.bam>
##sample=<ID=39, name=filtered/EHA04492_bin.49/PRB0237_EHI02584_DMB0156.bam>
##sample=<ID=40, name=filtered/EHA04492_bin.49/PRB0237_EHI02587_DMB0156.bam>
##sample=<ID=41, name=filtered/EHA04492_bin.49/PRB0237_EHI02694_DMB0156.bam>
SampleID  	1       	2       	3       	4       	5       	6       	7       	8       	9       	10      	11      	12      	13      	14      	15      	16      	17      	18      	19      	20      	21      	22      	23      	24      	25      	26      	27      	28      	29      	30      	31      	32      	33      	34      	35      	36      	37      	38      	39      	40      	41      
1	0.99007589	0.99737793	0.99777210	0.99854016	0.99934256	0.99411941	1.00000000	0.99813086	1.00000000	0.99422175	0.99706918	1.00000000	0.99800664	NaN	1.00000000	0.99877971	0.99907148	0.99960846	NaN	NaN	1.00000000	NaN	0.99968797	0.99683040	0.99696231	1.00000000	0.99925065	0.99877262	0.99591839	0.99809343	NaN	0.99906194	1.00000000	0.99943662	0.99855840	1.00000000	1.00000000	0.99575073	0.99884391	0.99745870	NaN
2	0.99737793	0.99933088	0.99929947	0.99910289	0.99815410	0.99892443	0.99855423	0.99394673	0.99714422	0.99903959	0.98749644	1.00000000	0.99815410	NaN	1.00000000	0.99696755	0.99534523	0.99641150	NaN	NaN	0.99783921	NaN	0.99719459	0.99666113	0.99995112	0.99770200	0.99909270	0.99832296	0.99901748	0.99985522	NaN	0.99904174	0.99728262	0.99800402	0.99918747	1.00000000	1.00000000	0.99933755	0.99761832	0.99345690	NaN
3	0.99777210	0.99929947	0.99903929	0.99943960	0.99888176	0.99922723	0.99949086	0.99852073	0.99856800	0.99930340	0.99097991	1.00000000	1.00000000	NaN	1.00000000	0.99751741	0.99549955	0.99610138	NaN	NaN	0.99820304	NaN	0.99715763	0.99677938	0.99897140	0.99783736	0.99907136	0.99741066	0.99901140	0.99898267	NaN	0.99912941	0.99874294	0.99765623	0.99969500	1.00000000	1.00000000	0.99732351	0.99870044	0.99779493	NaN
4	0.99854016	0.99910289	0.99943960	0.99885374	0.99922538	0.99881375	1.00000000	1.00000000	0.99812150	0.99891466	0.99909544	1.00000000	0.99946094	NaN	0.99929076	0.99878788	0.99837530	0.99817961	NaN	NaN	0.99842024	NaN	0.99920160	0.99897015	0.99878961	0.99909258	0.99932539	0.99929994	0.99882621	0.99856842	NaN	0.99931347	0.99908549	0.99923897	0.99768591	1.00000000	1.00000000	0.99923909	0.99921417	0.99681526	NaN
5	0.99934256	0.99815410	0.99888176	0.99922538	0.99717462	0.99720758	1.00000000	1.00000000	0.99912894	0.99886662	0.99741769	1.00000000	1.00000000	NaN	1.00000000	0.99658316	1.00000000	0.99723756	NaN	NaN	1.00000000	NaN	0.99820250	1.00000000	0.99904352	0.99696511	0.99942964	0.99834895	0.99739754	0.99818349	NaN	0.99967837	0.99962980	1.00000000	0.99811023	1.00000000	1.00000000	0.99767983	0.99884790	0.99871302	NaN
6	0.99411941	0.99892443	0.99922723	0.99881375	0.99720758	0.99947584	0.99639857	0.98953485	0.99455154	0.99945444	0.98506236	0.99393940	0.99364835	NaN	0.99761623	0.99353635	0.98996073	0.99182647	NaN	NaN	0.99629337	NaN	0.99481958	0.98584908	0.99871904	0.99883902	0.99845052	0.99349892	0.99863303	0.99873018	NaN	0.99881250	0.99200642	0.99444032	0.99874008	0.99854016	0.99741822	0.99875575	0.99065250	0.99189192	NaN
7	1.00000000	0.99855423	0.99949086	1.00000000	1.00000000	0.99639857	0.99230552	1.00000000	1.00000000	0.99571151	1.00000000	1.00000000	1.00000000	NaN	1.00000000	1.00000000	1.00000000	1.00000000	NaN	NaN	1.00000000	NaN	1.00000000	1.00000000	0.99767351	1.00000000	1.00000000	1.00000000	0.99538463	0.99753088	NaN	1.00000000	1.00000000	0.99912590	1.00000000	1.00000000	1.00000000	0.99655175	1.00000000	0.99906629	NaN
8	0.99813086	0.99394673	0.99852073	1.00000000	1.00000000	0.98953485	1.00000000	0.98412699	0.99804688	0.99092972	1.00000000	1.00000000	1.00000000	NaN	1.00000000	0.99850744	1.00000000	1.00000000	NaN	NaN	1.00000000	NaN	1.00000000	1.00000000	1.00000000	0.99851191	0.99879950	1.00000000	1.00000000	1.00000000	NaN	1.00000000	0.99843991	1.00000000	0.99240506	1.00000000	1.00000000	1.00000000	0.99847561	0.99658704	NaN
9	1.00000000	0.99714422	0.99856800	0.99812150	0.99912894	0.99455154	1.00000000	0.99804688	0.98969924	0.99491870	0.99668598	1.00000000	0.99853802	NaN	1.00000000	0.99912393	1.00000000	1.00000000	NaN	NaN	1.00000000	NaN	0.99954563	0.99727768	0.99696577	1.00000000	0.99943912	0.99868596	0.99416345	0.99777681	NaN	0.99885583	1.00000000	0.99897331	0.99740261	1.00000000	1.00000000	0.99578649	0.99887705	1.00000000	NaN
10	0.99422175	0.99903959	0.99930340	0.99891466	0.99886662	0.99945444	0.99571151	0.99092972	0.99491870	0.99950695	0.98650306	1.00000000	0.99412674	NaN	0.99883652	0.99360001	0.99201280	0.99097991	NaN	NaN	0.99650460	NaN	0.99475843	0.99012697	0.99904102	0.99845678	0.99963176	0.99307597	0.99940693	0.99892372	NaN	0.99914563	0.99201065	0.99728751	0.99913335	0.99854016	0.99751449	0.99867862	0.99108499	0.99327856	NaN
11	0.99706918	0.98749644	0.99097991	0.99909544	0.99741769	0.98506236	1.00000000	1.00000000	0.99668598	0.98650306	0.98255998	1.00000000	0.99837923	NaN	1.00000000	0.99737948	0.99678457	0.99734277	NaN	NaN	0.99762285	NaN	0.99721140	0.99775028	0.99184686	0.99760574	0.99517542	0.99782491	0.98822713	0.99497682	NaN	0.98380566	0.99852723	0.99899089	0.99665552	1.00000000	1.00000000	0.99636805	0.99825376	0.99737531	NaN
12	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.99393940	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.98567337	1.00000000	NaN	1.00000000	1.00000000	1.00000000	NaN	NaN	NaN	1.00000000	NaN	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.99426931	NaN	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.99038464	NaN
13	0.99800664	0.99815410	1.00000000	0.99946094	1.00000000	0.99364835	1.00000000	1.00000000	0.99853802	0.99412674	0.99837923	1.00000000	0.99115491	NaN	1.00000000	1.00000000	0.99893105	0.99850076	NaN	NaN	0.99922025	NaN	0.99828374	0.99903941	0.99724412	1.00000000	1.00000000	1.00000000	0.99475658	0.99588668	NaN	1.00000000	1.00000000	0.99875933	1.00000000	1.00000000	1.00000000	0.99470502	1.00000000	0.99838054	NaN
14	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
15	1.00000000	1.00000000	1.00000000	0.99929076	1.00000000	0.99761623	1.00000000	1.00000000	1.00000000	0.99883652	1.00000000	1.00000000	1.00000000	NaN	0.99374288	1.00000000	1.00000000	1.00000000	NaN	NaN	1.00000000	NaN	1.00000000	1.00000000	0.99646956	1.00000000	1.00000000	1.00000000	0.99887764	1.00000000	NaN	1.00000000	1.00000000	1.00000000	0.99908674	1.00000000	1.00000000	1.00000000	1.00000000	0.99677420	NaN
16	0.99877971	0.99696755	0.99751741	0.99878788	0.99658316	0.99353635	1.00000000	0.99850744	0.99912393	0.99360001	0.99737948	1.00000000	1.00000000	NaN	1.00000000	0.99192959	0.99858826	0.99841523	NaN	NaN	0.99918365	NaN	0.99879169	0.99930412	0.99627489	1.00000000	0.99716473	0.99925482	0.99513382	0.99574286	NaN	0.99916178	0.99940211	0.99925429	0.99957210	1.00000000	1.00000000	0.99459040	0.99980831	0.99927640	NaN
17	0.99907148	0.99534523	0.99549955	0.99837530	1.00000000	0.98996073	1.00000000	1.00000000	1.00000000	0.99201280	0.99678457	1.00000000	0.99893105	NaN	1.00000000	0.99858826	0.98515934	1.00000000	NaN	NaN	1.00000000	NaN	0.99922180	0.99581152	0.99447173	1.00000000	0.99867898	0.99893165	0.99221033	0.99423814	NaN	0.99859750	1.00000000	0.99886233	0.99831080	1.00000000	1.00000000	0.99109417	0.99847484	0.99905121	NaN
