##source=lorikeet-v0.8.2
##sample=<ID=1, name=filtered/EHA03360_bin.2/PRB0174_EHI02067_DMB0156.bam>
##sample=<ID=2, name=filtered/EHA03360_bin.2/PRB0174_EHI02065_DMB0156.bam>
##sample=<ID=3, name=filtered/EHA03360_bin.2/PRB0237_EHI02617_DMB0156.bam>
##sample=<ID=4, name=filtered/EHA03360_bin.2/PRB0164_EHI01968_DMB0156.bam>
##sample=<ID=5, name=filtered/EHA03360_bin.2/PRB0237_EHI02630_DMB0156.bam>
##sample=<ID=6, name=filtered/EHA03360_bin.2/PRB0237_EHI02639_DMB0156.bam>
##sample=<ID=7, name=filtered/EHA03360_bin.2/PRB0237_EHI02607_DMB0156.bam>
##sample=<ID=8, name=filtered/EHA03360_bin.2/PRB0237_EHI02582_DMB0156.bam>
##sample=<ID=9, name=filtered/EHA03360_bin.2/PRB0237_EHI02612_DMB0156.bam>
##sample=<ID=10, name=filtered/EHA03360_bin.2/PRB0237_EHI02619_DMB0156.bam>
##sample=<ID=11, name=filtered/EHA03360_bin.2/PRB0164_EHI01985_DMB0156.bam>
##sample=<ID=12, name=filtered/EHA03360_bin.2/PRB0164_EHI01966_DMB0156.bam>
##sample=<ID=13, name=filtered/EHA03360_bin.2/PRB0237_EHI02615_DMB0156.bam>
##sample=<ID=14, name=filtered/EHA03360_bin.2/PRB0237_EHI02695_DMB0156.bam>
##sample=<ID=15, name=filtered/EHA03360_bin.2/PRB0237_EHI02592_DMB0156.bam>
##sample=<ID=16, name=filtered/EHA03360_bin.2/PRB0237_EHI02585_DMB0156.bam>
##sample=<ID=17, name=filtered/EHA03360_bin.2/PRB0237_EHI02602_DMB0156.bam>
##sample=<ID=18, name=filtered/EHA03360_bin.2/PRB0237_EHI02632_DMB0156.bam>
##sample=<ID=19, name=filtered/EHA03360_bin.2/PRB0237_EHI02698_DMB0156.bam>
##sample=<ID=20, name=filtered/EHA03360_bin.2/PRB0237_EHI02697_DMB0156.bam>
##sample=<ID=21, name=filtered/EHA03360_bin.2/PRB0237_EHI02624_DMB0156.bam>
##sample=<ID=22, name=filtered/EHA03360_bin.2/PRB0237_EHI02693_DMB0156.bam>
##sample=<ID=23, name=filtered/EHA03360_bin.2/PRB0174_EHI02088_DMB0156.bam>
##sample=<ID=24, name=filtered/EHA03360_bin.2/PRB0164_EHI01995_DMB0156.bam>
##sample=<ID=25, name=filtered/EHA03360_bin.2/PRB0174_EHI02097_DMB0156.bam>
##sample=<ID=26, name=filtered/EHA03360_bin.2/PRB0164_EHI01970_DMB0156.bam>
##sample=<ID=27, name=filtered/EHA03360_bin.2/PRB0237_EHI02633_DMB0156.bam>
##sample=<ID=28, name=filtered/EHA03360_bin.2/PRB0237_EHI02598_DMB0156.bam>
##sample=<ID=29, name=filtered/EHA03360_bin.2/PRB0164_EHI01989_DMB0156.bam>
##sample=<ID=30, name=filtered/EHA03360_bin.2/PRB0174_EHI02079_DMB0156.bam>
##sample=<ID=31, name=filtered/EHA03360_bin.2/PRB0237_EHI02696_DMB0156.bam>
##sample=<ID=32, name=filtered/EHA03360_bin.2/PRB0164_EHI01967_DMB0156.bam>
##sample=<ID=33, name=filtered/EHA03360_bin.2/PRB0164_EHI01992_DMB0156.bam>
##sample=<ID=34, name=filtered/EHA03360_bin.2/PRB0174_EHI02105_DMB0156.bam>
##sample=<ID=35, name=filtered/EHA03360_bin.2/PRB0164_EHI01979_DMB0156.bam>
##sample=<ID=36, name=filtered/EHA03360_bin.2/PRB0164_EHI01982_DMB0156.bam>
##sample=<ID=37, name=filtered/EHA03360_bin.2/PRB0237_EHI02625_DMB0156.bam>
##sample=<ID=38, name=filtered/EHA03360_bin.2/PRB0237_EHI02603_DMB0156.bam>
##sample=<ID=39, name=filtered/EHA03360_bin.2/PRB0237_EHI02584_DMB0156.bam>
##sample=<ID=40, name=filtered/EHA03360_bin.2/PRB0237_EHI02587_DMB0156.bam>
##sample=<ID=41, name=filtered/EHA03360_bin.2/PRB0237_EHI02694_DMB0156.bam>
SampleID  	1       	2       	3       	4       	5       	6       	7       	8       	9       	10      	11      	12      	13      	14      	15      	16      	17      	18      	19      	20      	21      	22      	23      	24      	25      	26      	27      	28      	29      	30      	31      	32      	33      	34      	35      	36      	37      	38      	39      	40      	41      
11	0.99968487	0.99470788	0.99698108	0.99550742	0.99665481	0.99584305	0.99898756	0.99830139	0.99907821	0.99614799	0.98966384	0.92307693	0.99986821	NaN	0.99712145	0.99941683	0.99957931	NaN	NaN	NaN	0.99957210	NaN	0.99964499	0.99858606	0.99587685	0.99904388	0.99561357	0.99989146	0.99135560	0.99632418	NaN	0.99606532	0.99957025	0.99976915	0.99470401	1.00000000	NaN	0.99778181	0.99868006	0.99963039	NaN
12	0.94642860	1.00000000	NaN	1.00000000	1.00000000	1.00000000	0.94642860	NaN	NaN	1.00000000	0.92307693	0.99290782	NaN	NaN	NaN	NaN	0.94642860	NaN	NaN	NaN	NaN	NaN	0.94642860	NaN	1.00000000	NaN	NaN	NaN	1.00000000	1.00000000	NaN	1.00000000	1.00000000	NaN	1.00000000	NaN	NaN	NaN	NaN	NaN	NaN
13	1.00000000	0.99427199	0.99860597	0.99532497	0.99475390	0.99392015	0.99888873	0.99527311	0.99973506	0.99526691	0.99986821	NaN	0.98700202	NaN	0.99642348	1.00000000	0.99986196	NaN	NaN	NaN	1.00000000	NaN	0.99975979	0.99941468	0.99542463	1.00000000	0.99621642	0.99901766	0.98801190	0.99570024	NaN	0.99474633	1.00000000	0.99983764	0.99265748	NaN	NaN	0.99569798	1.00000000	0.99986643	NaN
14	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
15	0.99657202	0.99966252	0.99926174	0.99972892	0.99884349	0.99816740	0.99565488	1.00000000	0.99880952	0.99632186	0.99712145	NaN	0.99642348	NaN	0.99381018	0.99646109	0.99703616	NaN	NaN	NaN	0.99577612	NaN	0.99642700	0.99890351	1.00000000	0.99645931	1.00000000	0.99642491	0.99531442	0.99967939	NaN	1.00000000	0.99685204	0.99527347	0.99845964	1.00000000	NaN	0.99957681	0.99800533	0.99562275	NaN
16	0.99961507	0.99536973	0.99775589	0.99613094	0.99660563	0.99622208	0.99860072	0.99838287	0.99956024	0.99606735	0.99941683	NaN	1.00000000	NaN	0.99646109	0.98883897	0.99924201	1.00000000	NaN	NaN	0.99946636	NaN	0.99963117	0.99938142	0.99593037	0.99927831	0.99613971	0.99959320	0.99084860	0.99659568	NaN	0.99679267	0.99973279	0.99973977	0.99387068	NaN	1.00000000	0.99802363	0.99902153	0.99966121	NaN
17	0.99920154	0.99413443	0.99672180	0.99536473	0.99491549	0.99656850	0.99965817	0.99670833	0.99874121	0.99449587	0.99957931	0.94642860	0.99986196	NaN	0.99703616	0.99924201	0.98548174	1.00000000	NaN	NaN	0.99959803	NaN	0.99963790	0.99895746	0.99440891	0.99969453	0.99623191	0.99929535	0.98814481	0.99483830	NaN	0.99504775	0.99947190	0.99977380	0.99219286	NaN	NaN	0.99689442	0.99938649	0.99936676	NaN
18	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	NaN	1.00000000	NaN	1.00000000	1.00000000	NaN	NaN	NaN	NaN	NaN	1.00000000	1.00000000	1.00000000	NaN	NaN	1.00000000	NaN	1.00000000	NaN	1.00000000	NaN	1.00000000	1.00000000	1.00000000	1.00000000	NaN	1.00000000	1.00000000	NaN	1.00000000	NaN	NaN	1.00000000	1.00000000	1.00000000	NaN
19	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
20	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
21	0.99966389	0.99478573	0.99642259	0.99514192	0.99422276	0.99498695	0.99970144	0.99650079	0.99918377	0.99332398	0.99957210	NaN	1.00000000	NaN	0.99577612	0.99946636	0.99959803	1.00000000	NaN	NaN	0.98540145	NaN	0.99896693	0.99934566	0.99473947	0.99950713	0.99591923	0.99873745	0.98720264	0.99611235	NaN	0.99526167	0.99973798	0.99936891	0.99115127	0.98648649	NaN	0.99647707	1.00000000	0.99948305	NaN
22	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
23	0.99980861	0.99374753	0.99560302	0.99384290	0.99559426	0.99446881	0.99880904	0.99746352	0.99942732	0.99573052	0.99964499	0.94642860	0.99975979	NaN	0.99642700	0.99963117	0.99963790	1.00000000	NaN	NaN	0.99896693	NaN	0.98572737	0.99927372	0.99462098	0.99873006	0.99461675	0.99980485	0.98822743	0.99490732	NaN	0.99526024	0.99994868	0.99981725	0.99181658	0.98850572	NaN	0.99646598	0.99936712	0.99983472	NaN
24	0.99926537	0.99696970	0.99837834	0.99734300	0.99849790	0.99768114	0.99941128	0.99912661	0.99792469	0.99648303	0.99858606	NaN	0.99941468	NaN	0.99890351	0.99938142	0.99895746	NaN	NaN	NaN	0.99934566	NaN	0.99927372	0.99240559	0.99822104	0.99837160	0.99815893	0.99902600	0.99499947	0.99770558	NaN	0.99791759	0.99930757	1.00000000	0.99830449	NaN	NaN	0.99812007	0.99888515	0.99858159	NaN
25	0.99511594	0.99937111	0.99760008	0.99871475	0.99718815	0.99718922	0.99468821	0.99932128	0.99776733	0.99482077	0.99587685	1.00000000	0.99542463	NaN	1.00000000	0.99593037	0.99440891	1.00000000	NaN	NaN	0.99473947	NaN	0.99462098	0.99822104	0.99439347	0.99723834	0.99789596	0.99606723	0.99587548	0.99941874	NaN	0.99810386	0.99717796	0.99625862	0.99748707	1.00000000	1.00000000	0.99908936	0.99646938	0.99600601	NaN
26	0.99888390	0.99661243	0.99785054	0.99684459	0.99676144	0.99701178	0.99968302	0.99746561	0.99860442	0.99623990	0.99904388	NaN	1.00000000	NaN	0.99645931	0.99927831	0.99969453	NaN	NaN	NaN	0.99950713	NaN	0.99873006	0.99837160	0.99723834	0.99203575	0.99749607	0.99930096	0.99392182	0.99774790	NaN	0.99842161	0.99895567	0.99854422	0.99657410	0.99038464	NaN	0.99759465	0.99952269	0.99913138	NaN
27	0.99501801	0.99865168	0.99847281	0.99896765	0.99638045	0.99767327	0.99538809	0.99769920	0.99654078	0.99337864	0.99561357	NaN	0.99621642	NaN	1.00000000	0.99613971	0.99623191	1.00000000	NaN	NaN	0.99591923	NaN	0.99461675	0.99815893	0.99789596	0.99749607	0.99565172	0.99594522	0.99732649	0.99895042	NaN	0.99766248	0.99714285	0.99519730	0.99808455	1.00000000	1.00000000	0.99846792	0.99640787	0.99680716	NaN
28	0.99966788	0.99495089	0.99688959	0.99502671	0.99598527	0.99604183	0.99870533	0.99841142	0.99949914	0.99588960	0.99989146	NaN	0.99901766	NaN	0.99642491	0.99959320	0.99929535	1.00000000	NaN	NaN	0.99873745	NaN	0.99980485	0.99902600	0.99606723	0.99930096	0.99594522	0.98883432	0.99080777	0.99661320	NaN	0.99618763	0.99984998	0.99986732	0.99400717	1.00000000	NaN	0.99763447	0.99951595	0.99983358	NaN
29	0.98876107	0.99568832	0.99783379	0.99383700	0.99556196	0.99723601	0.98887467	0.99576044	0.99206901	0.99237865	0.99135560	1.00000000	0.98801190	NaN	0.99531442	0.99084860	0.98814481	1.00000000	NaN	NaN	0.98720264	NaN	0.98822743	0.99499947	0.99587548	0.99392182	0.99732649	0.99080777	0.99945194	0.99632454	NaN	0.99702752	0.99228680	0.98986351	0.99902326	1.00000000	1.00000000	0.99572599	0.99043632	0.98985851	NaN
30	0.99560118	0.99939537	0.99819481	0.99913913	0.99754661	0.99788010	0.99529082	0.99878836	0.99817359	0.99591690	0.99632418	1.00000000	0.99570024	NaN	0.99967939	0.99659568	0.99483830	1.00000000	NaN	NaN	0.99611235	NaN	0.99490732	0.99770558	0.99941874	0.99774790	0.99895042	0.99661320	0.99632454	0.99447268	NaN	0.99917442	0.99795789	0.99689031	0.99808216	0.98507464	NaN	0.99896210	0.99546444	0.99714941	NaN
31	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
32	0.99588287	0.99906993	0.99798071	0.99858356	0.99853826	0.99786443	0.99526179	0.99964672	0.99734586	0.99795914	0.99606532	1.00000000	0.99474633	NaN	1.00000000	0.99679267	0.99504775	1.00000000	NaN	NaN	0.99526167	NaN	0.99526024	0.99791759	0.99810386	0.99842161	0.99766248	0.99618763	0.99702752	0.99917442	NaN	0.99454981	0.99697369	0.99638212	0.99853945	NaN	1.00000000	0.99877286	0.99558246	0.99668354	NaN
33	0.99994910	0.99583566	0.99689573	0.99634975	0.99740309	0.99563444	0.99892986	0.99850148	0.99963582	0.99539560	0.99957025	1.00000000	1.00000000	NaN	0.99685204	0.99973279	0.99947190	1.00000000	NaN	NaN	0.99973798	NaN	0.99994868	0.99930757	0.99717796	0.99895567	0.99714285	0.99984998	0.99228680	0.99795789	NaN	0.99697369	0.99038208	1.00000000	0.99548215	1.00000000	NaN	0.99861717	1.00000000	1.00000000	NaN
34	0.99986941	0.99523360	0.99740416	0.99483740	0.99693871	0.99659359	0.99907237	0.99785733	0.99938554	0.99670053	0.99976915	NaN	0.99983764	NaN	0.99527347	0.99973977	0.99977380	NaN	NaN	NaN	0.99936891	NaN	0.99981725	1.00000000	0.99625862	0.99854422	0.99519730	0.99986732	0.98986351	0.99689031	NaN	0.99638212	1.00000000	0.98788208	0.99341655	1.00000000	NaN	0.99770439	0.99931973	0.99980259	NaN
35	0.99235833	0.99721795	0.99857253	0.99570554	0.99713832	0.99807537	0.99125695	0.99907917	0.99529791	0.99343759	0.99470401	1.00000000	0.99265748	NaN	0.99845964	0.99387068	0.99219286	1.00000000	NaN	NaN	0.99115127	NaN	0.99181658	0.99830449	0.99748707	0.99657410	0.99808455	0.99400717	0.99902326	0.99808216	NaN	0.99853945	0.99548215	0.99341655	0.99815863	1.00000000	1.00000000	0.99824160	0.99371070	0.99277002	NaN
36	0.99056602	0.99342108	1.00000000	0.99342108	0.99342108	1.00000000	1.00000000	NaN	NaN	NaN	1.00000000	NaN	NaN	NaN	1.00000000	NaN	NaN	NaN	NaN	NaN	0.98648649	NaN	0.98850572	NaN	1.00000000	0.99038464	1.00000000	1.00000000	1.00000000	0.98507464	NaN	NaN	1.00000000	1.00000000	1.00000000	1.00000000	NaN	1.00000000	NaN	1.00000000	NaN
37	NaN	1.00000000	1.00000000	NaN	1.00000000	NaN	NaN	NaN	NaN	1.00000000	NaN	NaN	NaN	NaN	NaN	1.00000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.00000000	NaN	1.00000000	NaN	1.00000000	NaN	NaN	1.00000000	NaN	NaN	1.00000000	NaN	1.00000000	NaN	NaN	NaN	NaN
38	0.99626005	0.99816900	0.99877059	0.99912226	0.99795008	0.99701291	0.99769849	0.99962413	0.99860221	0.99613953	0.99778181	NaN	0.99569798	NaN	0.99957681	0.99802363	0.99689442	1.00000000	NaN	NaN	0.99647707	NaN	0.99646598	0.99812007	0.99908936	0.99759465	0.99846792	0.99763447	0.99572599	0.99896210	NaN	0.99877286	0.99861717	0.99770439	0.99824160	1.00000000	NaN	0.99449861	0.99581003	0.99766707	NaN
39	0.99910593	0.99481243	0.99645758	0.99752349	0.99650007	0.99603438	1.00000000	0.99665391	0.99831653	0.99303758	0.99868006	NaN	1.00000000	NaN	0.99800533	0.99902153	0.99938649	1.00000000	NaN	NaN	1.00000000	NaN	0.99936712	0.99888515	0.99646938	0.99952269	0.99640787	0.99951595	0.99043632	0.99546444	NaN	0.99558246	1.00000000	0.99931973	0.99371070	NaN	NaN	0.99581003	0.98853046	0.99925035	NaN
40	0.99966335	0.99535733	0.99625450	0.99578005	0.99675119	0.99549055	0.99896336	0.99804854	0.99967647	0.99594408	0.99963039	NaN	0.99986643	NaN	0.99562275	0.99966121	0.99936676	1.00000000	NaN	NaN	0.99948305	NaN	0.99983472	0.99858159	0.99600601	0.99913138	0.99680716	0.99983358	0.98985851	0.99714941	NaN	0.99668354	1.00000000	0.99980259	0.99277002	1.00000000	NaN	0.99766707	0.99925035	0.98825997	NaN
41	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
