##source=lorikeet-v0.8.2
##sample=<ID=1, name=filtered/EHA03355_bin.3/PRB0174_EHI02067_DMB0156.bam>
##sample=<ID=2, name=filtered/EHA03355_bin.3/PRB0174_EHI02065_DMB0156.bam>
##sample=<ID=3, name=filtered/EHA03355_bin.3/PRB0237_EHI02617_DMB0156.bam>
##sample=<ID=4, name=filtered/EHA03355_bin.3/PRB0164_EHI01968_DMB0156.bam>
##sample=<ID=5, name=filtered/EHA03355_bin.3/PRB0237_EHI02630_DMB0156.bam>
##sample=<ID=6, name=filtered/EHA03355_bin.3/PRB0237_EHI02639_DMB0156.bam>
##sample=<ID=7, name=filtered/EHA03355_bin.3/PRB0237_EHI02607_DMB0156.bam>
##sample=<ID=8, name=filtered/EHA03355_bin.3/PRB0237_EHI02582_DMB0156.bam>
##sample=<ID=9, name=filtered/EHA03355_bin.3/PRB0237_EHI02612_DMB0156.bam>
##sample=<ID=10, name=filtered/EHA03355_bin.3/PRB0237_EHI02619_DMB0156.bam>
##sample=<ID=11, name=filtered/EHA03355_bin.3/PRB0164_EHI01985_DMB0156.bam>
##sample=<ID=12, name=filtered/EHA03355_bin.3/PRB0164_EHI01966_DMB0156.bam>
##sample=<ID=13, name=filtered/EHA03355_bin.3/PRB0237_EHI02615_DMB0156.bam>
##sample=<ID=14, name=filtered/EHA03355_bin.3/PRB0237_EHI02695_DMB0156.bam>
##sample=<ID=15, name=filtered/EHA03355_bin.3/PRB0237_EHI02592_DMB0156.bam>
##sample=<ID=16, name=filtered/EHA03355_bin.3/PRB0237_EHI02585_DMB0156.bam>
##sample=<ID=17, name=filtered/EHA03355_bin.3/PRB0237_EHI02602_DMB0156.bam>
##sample=<ID=18, name=filtered/EHA03355_bin.3/PRB0237_EHI02632_DMB0156.bam>
##sample=<ID=19, name=filtered/EHA03355_bin.3/PRB0237_EHI02698_DMB0156.bam>
##sample=<ID=20, name=filtered/EHA03355_bin.3/PRB0237_EHI02697_DMB0156.bam>
##sample=<ID=21, name=filtered/EHA03355_bin.3/PRB0237_EHI02624_DMB0156.bam>
##sample=<ID=22, name=filtered/EHA03355_bin.3/PRB0237_EHI02693_DMB0156.bam>
##sample=<ID=23, name=filtered/EHA03355_bin.3/PRB0174_EHI02088_DMB0156.bam>
##sample=<ID=24, name=filtered/EHA03355_bin.3/PRB0164_EHI01995_DMB0156.bam>
##sample=<ID=25, name=filtered/EHA03355_bin.3/PRB0174_EHI02097_DMB0156.bam>
##sample=<ID=26, name=filtered/EHA03355_bin.3/PRB0164_EHI01970_DMB0156.bam>
##sample=<ID=27, name=filtered/EHA03355_bin.3/PRB0237_EHI02633_DMB0156.bam>
##sample=<ID=28, name=filtered/EHA03355_bin.3/PRB0237_EHI02598_DMB0156.bam>
##sample=<ID=29, name=filtered/EHA03355_bin.3/PRB0164_EHI01989_DMB0156.bam>
##sample=<ID=30, name=filtered/EHA03355_bin.3/PRB0174_EHI02079_DMB0156.bam>
##sample=<ID=31, name=filtered/EHA03355_bin.3/PRB0237_EHI02696_DMB0156.bam>
##sample=<ID=32, name=filtered/EHA03355_bin.3/PRB0164_EHI01967_DMB0156.bam>
##sample=<ID=33, name=filtered/EHA03355_bin.3/PRB0164_EHI01992_DMB0156.bam>
##sample=<ID=34, name=filtered/EHA03355_bin.3/PRB0174_EHI02105_DMB0156.bam>
##sample=<ID=35, name=filtered/EHA03355_bin.3/PRB0164_EHI01979_DMB0156.bam>
##sample=<ID=36, name=filtered/EHA03355_bin.3/PRB0164_EHI01982_DMB0156.bam>
##sample=<ID=37, name=filtered/EHA03355_bin.3/PRB0237_EHI02625_DMB0156.bam>
##sample=<ID=38, name=filtered/EHA03355_bin.3/PRB0237_EHI02603_DMB0156.bam>
##sample=<ID=39, name=filtered/EHA03355_bin.3/PRB0237_EHI02584_DMB0156.bam>
##sample=<ID=40, name=filtered/EHA03355_bin.3/PRB0237_EHI02587_DMB0156.bam>
##sample=<ID=41, name=filtered/EHA03355_bin.3/PRB0237_EHI02694_DMB0156.bam>
SampleID  	1       	2       	3       	4       	5       	6       	7       	8       	9       	10      	11      	12      	13      	14      	15      	16      	17      	18      	19      	20      	21      	22      	23      	24      	25      	26      	27      	28      	29      	30      	31      	32      	33      	34      	35      	36      	37      	38      	39      	40      	41      
1	0.99106258	0.99085987	1.00000000	0.99087304	0.99696970	0.99136788	0.99313241	1.00000000	1.00000000	0.99317408	0.99311137	1.00000000	0.99699247	NaN	0.99320883	0.99418604	0.99919581	0.99618161	NaN	NaN	0.99838799	NaN	0.99689442	0.99948847	0.99170697	1.00000000	0.99240232	0.99540472	0.99079192	0.99151915	NaN	0.99735451	0.99714053	0.99726778	0.99673200	NaN	NaN	1.00000000	NaN	0.99858624	NaN
2	0.99085987	0.99970508	0.99539173	0.99990809	0.99990189	0.99972665	0.98886508	1.00000000	0.99020189	0.99970371	0.99006051	1.00000000	0.98988783	NaN	0.99973661	0.98869693	0.98999268	0.98847497	NaN	NaN	0.99090159	NaN	0.98915541	0.98965180	0.99980873	0.99557847	0.99978507	0.98760539	0.99756169	0.99962544	NaN	0.99989730	0.99205297	0.99180329	0.99198610	NaN	NaN	0.99176472	NaN	0.98910159	NaN
3	1.00000000	0.99539173	0.97961563	0.98305082	0.96951222	0.98267716	1.00000000	1.00000000	NaN	0.98565280	1.00000000	1.00000000	1.00000000	NaN	0.98525071	0.98148149	1.00000000	NaN	NaN	NaN	1.00000000	NaN	1.00000000	0.99150139	0.99564743	1.00000000	0.97444087	0.99650347	0.98919755	1.00000000	NaN	0.97810221	1.00000000	1.00000000	0.99572039	NaN	NaN	1.00000000	0.99462366	NaN	NaN
4	0.99087304	0.99990809	0.98305082	0.99996388	0.99995005	0.99983627	0.98879325	1.00000000	0.99070024	0.99977320	0.99227244	1.00000000	0.99106729	NaN	0.99990880	0.98918146	0.99092871	0.98772395	NaN	NaN	0.99178755	NaN	0.98923075	0.99020576	0.99975836	0.99571019	0.99982208	0.98893028	0.99644506	0.99984038	NaN	0.99992746	0.99316162	0.99001664	0.99630219	NaN	NaN	0.99333239	0.98181820	0.99106616	NaN
5	0.99696970	0.99990189	0.96951222	0.99995005	0.99988687	0.99989563	0.99169433	1.00000000	0.98825729	0.99987251	0.99446905	1.00000000	0.99196035	NaN	0.99994612	0.99545455	0.99387753	0.96825397	NaN	NaN	0.99319017	NaN	0.99729729	0.99167377	0.99975604	0.99703926	1.00000000	0.98783785	0.99743807	0.99984580	NaN	1.00000000	0.99392849	0.99000001	0.99804485	NaN	NaN	0.99060589	NaN	0.99039578	NaN
6	0.99136788	0.99972665	0.98267716	0.99983627	0.99989563	0.99958318	0.99023610	1.00000000	0.99012619	0.99994910	0.99208808	1.00000000	0.99194998	NaN	0.99972117	0.98856115	0.99100041	0.99060774	NaN	NaN	0.99146414	NaN	0.98979914	0.99090022	0.99956018	0.99535680	0.99974334	0.98895842	0.99668676	0.99970418	NaN	0.99992990	0.99333620	0.99053627	0.99639988	NaN	NaN	0.99253893	0.99333334	0.99107140	NaN
7	0.99313241	0.98886508	1.00000000	0.98879325	0.99169433	0.99023610	0.99041533	NaN	1.00000000	0.98981708	0.99506444	1.00000000	0.99949366	NaN	0.98839068	0.99328077	0.99701047	0.99748111	NaN	NaN	0.99738902	NaN	0.99600869	0.99681979	0.98972040	1.00000000	0.99005836	0.99641222	0.98803049	0.98932964	NaN	0.99744684	0.99663734	0.99584198	0.99335837	NaN	NaN	0.97814208	NaN	0.99843711	NaN
8	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	NaN	1.00000000	NaN	1.00000000	NaN	1.00000000	NaN	NaN	1.00000000	1.00000000	1.00000000	NaN	NaN	NaN	1.00000000	NaN	1.00000000	NaN	1.00000000	NaN	NaN	1.00000000	1.00000000	1.00000000	NaN	1.00000000	1.00000000	NaN	1.00000000	NaN	NaN	1.00000000	NaN	NaN	NaN
9	1.00000000	0.99020189	NaN	0.99070024	0.98825729	0.99012619	1.00000000	NaN	0.98999089	0.99046183	0.99811625	NaN	0.99928266	NaN	0.99241632	0.99758160	1.00000000	0.99199998	NaN	NaN	1.00000000	NaN	1.00000000	1.00000000	0.99075192	1.00000000	0.98992914	0.99911070	0.99122804	0.99027354	NaN	0.99549323	1.00000000	1.00000000	0.98972601	NaN	NaN	0.99612403	NaN	0.99951351	NaN
10	0.99317408	0.99970371	0.98565280	0.99977320	0.99987251	0.99994910	0.98981708	1.00000000	0.99046183	0.99971288	0.99204487	1.00000000	0.99182457	NaN	0.99982750	0.98946160	0.99254715	0.98780489	NaN	NaN	0.99317443	NaN	0.99215430	0.99140555	0.99966860	0.99553335	0.99970591	0.98963732	0.99866003	0.99996150	NaN	0.99997324	0.99339908	0.99181116	0.99594110	NaN	NaN	0.99131048	0.99224806	0.99118912	NaN
