##source=lorikeet-v0.8.2
##sample=<ID=1, name=filtered/EHA03355_bin.3/PRB0174_EHI02067_DMB0156.bam>
##sample=<ID=2, name=filtered/EHA03355_bin.3/PRB0174_EHI02065_DMB0156.bam>
##sample=<ID=3, name=filtered/EHA03355_bin.3/PRB0237_EHI02617_DMB0156.bam>
##sample=<ID=4, name=filtered/EHA03355_bin.3/PRB0164_EHI01968_DMB0156.bam>
##sample=<ID=5, name=filtered/EHA03355_bin.3/PRB0237_EHI02630_DMB0156.bam>
##sample=<ID=6, name=filtered/EHA03355_bin.3/PRB0237_EHI02639_DMB0156.bam>
##sample=<ID=7, name=filtered/EHA03355_bin.3/PRB0237_EHI02607_DMB0156.bam>
##sample=<ID=8, name=filtered/EHA03355_bin.3/PRB0237_EHI02582_DMB0156.bam>
##sample=<ID=9, name=filtered/EHA03355_bin.3/PRB0237_EHI02612_DMB0156.bam>
##sample=<ID=10, name=filtered/EHA03355_bin.3/PRB0237_EHI02619_DMB0156.bam>
##sample=<ID=11, name=filtered/EHA03355_bin.3/PRB0164_EHI01985_DMB0156.bam>
##sample=<ID=12, name=filtered/EHA03355_bin.3/PRB0164_EHI01966_DMB0156.bam>
##sample=<ID=13, name=filtered/EHA03355_bin.3/PRB0237_EHI02615_DMB0156.bam>
##sample=<ID=14, name=filtered/EHA03355_bin.3/PRB0237_EHI02695_DMB0156.bam>
##sample=<ID=15, name=filtered/EHA03355_bin.3/PRB0237_EHI02592_DMB0156.bam>
##sample=<ID=16, name=filtered/EHA03355_bin.3/PRB0237_EHI02585_DMB0156.bam>
##sample=<ID=17, name=filtered/EHA03355_bin.3/PRB0237_EHI02602_DMB0156.bam>
##sample=<ID=18, name=filtered/EHA03355_bin.3/PRB0237_EHI02632_DMB0156.bam>
##sample=<ID=19, name=filtered/EHA03355_bin.3/PRB0237_EHI02698_DMB0156.bam>
##sample=<ID=20, name=filtered/EHA03355_bin.3/PRB0237_EHI02697_DMB0156.bam>
##sample=<ID=21, name=filtered/EHA03355_bin.3/PRB0237_EHI02624_DMB0156.bam>
##sample=<ID=22, name=filtered/EHA03355_bin.3/PRB0237_EHI02693_DMB0156.bam>
##sample=<ID=23, name=filtered/EHA03355_bin.3/PRB0174_EHI02088_DMB0156.bam>
##sample=<ID=24, name=filtered/EHA03355_bin.3/PRB0164_EHI01995_DMB0156.bam>
##sample=<ID=25, name=filtered/EHA03355_bin.3/PRB0174_EHI02097_DMB0156.bam>
##sample=<ID=26, name=filtered/EHA03355_bin.3/PRB0164_EHI01970_DMB0156.bam>
##sample=<ID=27, name=filtered/EHA03355_bin.3/PRB0237_EHI02633_DMB0156.bam>
##sample=<ID=28, name=filtered/EHA03355_bin.3/PRB0237_EHI02598_DMB0156.bam>
##sample=<ID=29, name=filtered/EHA03355_bin.3/PRB0164_EHI01989_DMB0156.bam>
##sample=<ID=30, name=filtered/EHA03355_bin.3/PRB0174_EHI02079_DMB0156.bam>
##sample=<ID=31, name=filtered/EHA03355_bin.3/PRB0237_EHI02696_DMB0156.bam>
##sample=<ID=32, name=filtered/EHA03355_bin.3/PRB0164_EHI01967_DMB0156.bam>
##sample=<ID=33, name=filtered/EHA03355_bin.3/PRB0164_EHI01992_DMB0156.bam>
##sample=<ID=34, name=filtered/EHA03355_bin.3/PRB0174_EHI02105_DMB0156.bam>
##sample=<ID=35, name=filtered/EHA03355_bin.3/PRB0164_EHI01979_DMB0156.bam>
##sample=<ID=36, name=filtered/EHA03355_bin.3/PRB0164_EHI01982_DMB0156.bam>
##sample=<ID=37, name=filtered/EHA03355_bin.3/PRB0237_EHI02625_DMB0156.bam>
##sample=<ID=38, name=filtered/EHA03355_bin.3/PRB0237_EHI02603_DMB0156.bam>
##sample=<ID=39, name=filtered/EHA03355_bin.3/PRB0237_EHI02584_DMB0156.bam>
##sample=<ID=40, name=filtered/EHA03355_bin.3/PRB0237_EHI02587_DMB0156.bam>
##sample=<ID=41, name=filtered/EHA03355_bin.3/PRB0237_EHI02694_DMB0156.bam>
SampleID  	1       	2       	3       	4       	5       	6       	7       	8       	9       	10      	11      	12      	13      	14      	15      	16      	17      	18      	19      	20      	21      	22      	23      	24      	25      	26      	27      	28      	29      	30      	31      	32      	33      	34      	35      	36      	37      	38      	39      	40      	41      
1	0.99073154	0.99289101	1.00000000	0.99087304	0.99696970	0.99302787	0.99504006	1.00000000	1.00000000	0.99317408	0.99196327	1.00000000	0.99749374	NaN	0.99320883	0.99863201	1.00000000	0.99830294	NaN	NaN	0.99892533	NaN	1.00000000	1.00000000	0.99274361	1.00000000	0.99240232	0.99681866	0.99079192	0.99225664	NaN	0.99735451	0.99795753	0.99781418	0.99745822	NaN	NaN	1.00000000	NaN	1.00000000	NaN
2	0.99289101	0.99961877	1.00000000	0.99986976	0.99990189	0.99985498	0.98993576	1.00000000	0.99020189	0.99972838	0.99178910	1.00000000	0.99083585	NaN	0.99976957	0.98827040	0.99145716	0.98981506	NaN	NaN	0.99172872	NaN	0.99145579	0.98981601	0.99996811	0.99557847	0.99978507	0.98842329	0.99756169	1.00000000	NaN	0.99989730	0.99293596	0.99180329	0.99198610	NaN	NaN	0.99176472	NaN	0.98957545	NaN
3	1.00000000	1.00000000	0.97961563	0.98305082	0.96951222	0.98425198	1.00000000	1.00000000	NaN	0.98565280	1.00000000	1.00000000	1.00000000	NaN	0.98525071	0.98148149	1.00000000	NaN	NaN	NaN	1.00000000	NaN	1.00000000	0.99150139	0.99564743	1.00000000	0.97444087	0.99650347	0.98919755	1.00000000	NaN	0.97810221	1.00000000	1.00000000	0.99572039	NaN	NaN	1.00000000	0.99462366	NaN	NaN
4	0.99087304	0.99986976	0.98305082	0.99995995	0.99993724	0.99983722	0.98919350	1.00000000	0.99070024	0.99975681	0.99354619	1.00000000	0.99152774	NaN	0.99994069	0.98877323	0.99092871	0.98905110	NaN	NaN	0.99189419	NaN	0.98961538	0.98990899	0.99986190	0.99571019	0.99994379	0.98956394	0.99663216	0.99981380	NaN	0.99994564	0.99345267	0.99001664	0.99636817	NaN	NaN	0.99333239	0.98787880	0.99141884	NaN
5	0.99696970	0.99990189	0.96951222	0.99993724	0.99987632	0.99992281	0.99224806	1.00000000	0.98825729	0.99991286	0.99469024	1.00000000	0.99222833	NaN	1.00000000	0.99545455	0.99387753	0.97278911	NaN	NaN	0.99319017	NaN	0.99729729	0.99103332	0.99975604	0.99703926	1.00000000	0.98833573	0.99743807	0.99984580	NaN	1.00000000	0.99415338	0.99000001	0.99804485	NaN	NaN	0.99060589	NaN	0.99088085	NaN
6	0.99302787	0.99985498	0.98425198	0.99983722	0.99992281	0.99955088	0.99076867	1.00000000	0.99022800	0.99997759	0.99347472	1.00000000	0.99290001	NaN	0.99972117	0.98846662	0.99204689	0.99171269	NaN	NaN	0.99216712	NaN	0.99171185	0.99158514	0.99979091	0.99657869	0.99988878	0.98991477	0.99708837	0.99996519	NaN	0.99992990	0.99398106	0.99098694	0.99646974	NaN	NaN	0.99275208	1.00000000	0.99150246	NaN
7	0.99504006	0.98993576	1.00000000	0.98919350	0.99224806	0.99076867	0.98899537	NaN	1.00000000	0.99000567	0.99561286	1.00000000	0.99848104	NaN	0.98799038	0.99824715	0.99850523	0.99676144	NaN	NaN	0.99925399	NaN	0.99746007	0.99893993	0.99054277	1.00000000	0.99005836	0.99860471	0.99129486	0.99025750	NaN	0.99744684	0.99844801	0.99792099	0.99595726	NaN	NaN	0.98633879	NaN	0.99947906	NaN
8	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	NaN	1.00000000	NaN	1.00000000	NaN	1.00000000	NaN	NaN	1.00000000	1.00000000	1.00000000	NaN	NaN	NaN	1.00000000	NaN	1.00000000	NaN	1.00000000	NaN	NaN	1.00000000	1.00000000	1.00000000	NaN	1.00000000	1.00000000	NaN	1.00000000	NaN	NaN	1.00000000	NaN	NaN	NaN
9	1.00000000	0.99020189	NaN	0.99070024	0.98825729	0.99022800	1.00000000	NaN	0.99035490	0.99056226	0.99838537	NaN	0.99928266	NaN	0.99215484	0.99879080	1.00000000	1.00000000	NaN	NaN	1.00000000	NaN	1.00000000	1.00000000	0.99075192	1.00000000	0.98955613	0.99933302	0.99122804	0.98966563	NaN	0.99549323	1.00000000	1.00000000	0.98904109	NaN	NaN	0.99612403	NaN	0.99951351	NaN
10	0.99317408	0.99972838	0.98565280	0.99975681	0.99991286	0.99997759	0.99000567	1.00000000	0.99056226	0.99970561	0.99330097	1.00000000	0.99252844	NaN	0.99980915	0.98914856	0.99254715	0.98919070	NaN	NaN	0.99328279	NaN	0.99248123	0.99151438	0.99978173	0.99579608	0.99990547	0.98999465	0.99858558	0.99990374	NaN	0.99997324	0.99376178	0.99181116	0.99607790	NaN	NaN	0.99201500	0.99224806	0.99163288	NaN
