##source=lorikeet-v0.8.2
##sample=<ID=1, name=filtered/EHA03359_bin.9/PRB0174_EHI02067_DMB0156.bam>
##sample=<ID=2, name=filtered/EHA03359_bin.9/PRB0174_EHI02065_DMB0156.bam>
##sample=<ID=3, name=filtered/EHA03359_bin.9/PRB0237_EHI02617_DMB0156.bam>
##sample=<ID=4, name=filtered/EHA03359_bin.9/PRB0164_EHI01968_DMB0156.bam>
##sample=<ID=5, name=filtered/EHA03359_bin.9/PRB0237_EHI02630_DMB0156.bam>
##sample=<ID=6, name=filtered/EHA03359_bin.9/PRB0237_EHI02639_DMB0156.bam>
##sample=<ID=7, name=filtered/EHA03359_bin.9/PRB0237_EHI02607_DMB0156.bam>
##sample=<ID=8, name=filtered/EHA03359_bin.9/PRB0237_EHI02582_DMB0156.bam>
##sample=<ID=9, name=filtered/EHA03359_bin.9/PRB0237_EHI02612_DMB0156.bam>
##sample=<ID=10, name=filtered/EHA03359_bin.9/PRB0237_EHI02619_DMB0156.bam>
##sample=<ID=11, name=filtered/EHA03359_bin.9/PRB0164_EHI01985_DMB0156.bam>
##sample=<ID=12, name=filtered/EHA03359_bin.9/PRB0164_EHI01966_DMB0156.bam>
##sample=<ID=13, name=filtered/EHA03359_bin.9/PRB0237_EHI02615_DMB0156.bam>
##sample=<ID=14, name=filtered/EHA03359_bin.9/PRB0237_EHI02695_DMB0156.bam>
##sample=<ID=15, name=filtered/EHA03359_bin.9/PRB0237_EHI02592_DMB0156.bam>
##sample=<ID=16, name=filtered/EHA03359_bin.9/PRB0237_EHI02585_DMB0156.bam>
##sample=<ID=17, name=filtered/EHA03359_bin.9/PRB0237_EHI02602_DMB0156.bam>
##sample=<ID=18, name=filtered/EHA03359_bin.9/PRB0237_EHI02632_DMB0156.bam>
##sample=<ID=19, name=filtered/EHA03359_bin.9/PRB0237_EHI02698_DMB0156.bam>
##sample=<ID=20, name=filtered/EHA03359_bin.9/PRB0237_EHI02697_DMB0156.bam>
##sample=<ID=21, name=filtered/EHA03359_bin.9/PRB0237_EHI02624_DMB0156.bam>
##sample=<ID=22, name=filtered/EHA03359_bin.9/PRB0237_EHI02693_DMB0156.bam>
##sample=<ID=23, name=filtered/EHA03359_bin.9/PRB0174_EHI02088_DMB0156.bam>
##sample=<ID=24, name=filtered/EHA03359_bin.9/PRB0164_EHI01995_DMB0156.bam>
##sample=<ID=25, name=filtered/EHA03359_bin.9/PRB0174_EHI02097_DMB0156.bam>
##sample=<ID=26, name=filtered/EHA03359_bin.9/PRB0164_EHI01970_DMB0156.bam>
##sample=<ID=27, name=filtered/EHA03359_bin.9/PRB0237_EHI02633_DMB0156.bam>
##sample=<ID=28, name=filtered/EHA03359_bin.9/PRB0237_EHI02598_DMB0156.bam>
##sample=<ID=29, name=filtered/EHA03359_bin.9/PRB0164_EHI01989_DMB0156.bam>
##sample=<ID=30, name=filtered/EHA03359_bin.9/PRB0174_EHI02079_DMB0156.bam>
##sample=<ID=31, name=filtered/EHA03359_bin.9/PRB0237_EHI02696_DMB0156.bam>
##sample=<ID=32, name=filtered/EHA03359_bin.9/PRB0164_EHI01967_DMB0156.bam>
##sample=<ID=33, name=filtered/EHA03359_bin.9/PRB0164_EHI01992_DMB0156.bam>
##sample=<ID=34, name=filtered/EHA03359_bin.9/PRB0174_EHI02105_DMB0156.bam>
##sample=<ID=35, name=filtered/EHA03359_bin.9/PRB0164_EHI01979_DMB0156.bam>
##sample=<ID=36, name=filtered/EHA03359_bin.9/PRB0164_EHI01982_DMB0156.bam>
##sample=<ID=37, name=filtered/EHA03359_bin.9/PRB0237_EHI02625_DMB0156.bam>
##sample=<ID=38, name=filtered/EHA03359_bin.9/PRB0237_EHI02603_DMB0156.bam>
##sample=<ID=39, name=filtered/EHA03359_bin.9/PRB0237_EHI02584_DMB0156.bam>
##sample=<ID=40, name=filtered/EHA03359_bin.9/PRB0237_EHI02587_DMB0156.bam>
##sample=<ID=41, name=filtered/EHA03359_bin.9/PRB0237_EHI02694_DMB0156.bam>
SampleID  	1       	2       	3       	4       	5       	6       	7       	8       	9       	10      	11      	12      	13      	14      	15      	16      	17      	18      	19      	20      	21      	22      	23      	24      	25      	26      	27      	28      	29      	30      	31      	32      	33      	34      	35      	36      	37      	38      	39      	40      	41      
1	0.99913788	1.00000000	1.00000000	0.99444789	1.00000000	0.99653679	0.99967253	0.99104857	0.99972117	1.00000000	0.99956393	1.00000000	0.99988663	NaN	1.00000000	0.99970168	0.99959326	0.99961817	NaN	NaN	0.99984485	NaN	0.99962574	0.99975044	1.00000000	0.99979198	0.99524802	0.99936348	1.00000000	1.00000000	NaN	0.99832636	0.99972647	0.99970102	0.99348533	1.00000000	0.99603963	1.00000000	0.99980295	0.99969220	NaN
2	1.00000000	0.99944162	0.99748427	1.00000000	0.99869454	0.99668598	0.99595553	0.99741602	0.99361020	1.00000000	0.99933904	0.99827188	1.00000000	NaN	0.99724770	0.99810785	0.99605912	0.99666667	NaN	NaN	0.99730945	NaN	1.00000000	1.00000000	1.00000000	0.99659866	0.99836332	1.00000000	0.99905926	1.00000000	NaN	0.99589741	1.00000000	1.00000000	1.00000000	0.99758065	NaN	0.99842769	0.99609375	0.99658120	NaN
3	1.00000000	0.99748427	0.98756051	0.99875218	0.99719495	0.99797261	0.99655306	1.00000000	0.99027777	0.99877000	0.98831123	0.99920380	0.99396133	NaN	0.99946696	0.99889785	0.99792045	0.99741155	NaN	NaN	0.99933708	NaN	0.99912125	0.99766898	0.99768519	0.99943691	1.00000000	0.99426389	0.99971551	0.99787688	NaN	0.99866021	0.99795151	1.00000000	1.00000000	0.99941248	1.00000000	1.00000000	0.99950051	0.99527413	NaN
4	0.99444789	1.00000000	0.99875218	0.99889064	0.99932343	0.99713761	0.99326700	0.99354839	0.99393207	0.99949324	0.99788648	0.99957937	0.99216127	NaN	0.99916559	0.99569833	0.99535078	0.99719822	NaN	NaN	0.99887162	NaN	0.99414891	0.98693758	0.99943823	0.99817383	0.99899811	0.98722988	0.99984044	1.00000000	NaN	0.99778956	0.99547768	0.99674618	1.00000000	0.99953610	1.00000000	0.99883175	0.99665833	0.99219018	NaN
5	1.00000000	0.99869454	0.99719495	0.99932343	0.99760145	0.98854166	0.99695051	0.99737185	0.99762243	1.00000000	0.99766159	0.99800795	1.00000000	NaN	0.99680173	0.99860722	0.99705619	0.99566072	NaN	NaN	0.99929726	NaN	0.99951702	0.99937147	1.00000000	0.99817520	0.99918568	0.99900770	1.00000000	1.00000000	NaN	0.99089873	0.99833018	0.99966466	1.00000000	0.99730700	NaN	1.00000000	0.99864221	0.99714851	NaN
6	0.99653679	0.99668598	0.99797261	0.99713761	0.98854166	0.99782705	0.99474239	0.99449414	0.99678457	0.99252492	0.99776578	0.99760765	0.98176295	NaN	0.99766582	0.99696970	0.99840701	0.99812204	NaN	NaN	0.99726325	NaN	0.99296767	0.99260902	0.99097621	0.99514562	0.99812382	0.98944902	0.99795455	0.99365944	NaN	0.99833953	0.99793386	0.99179208	0.98786831	0.99868912	1.00000000	0.99743456	0.99748170	0.99702579	NaN
7	0.99967253	0.99595553	0.99655306	0.99326700	0.99695051	0.99474239	0.99982435	0.98574823	0.99997699	0.99692500	0.99995959	0.99761432	0.99992758	NaN	0.99647057	0.99997634	0.99996597	0.99997985	NaN	NaN	0.99996454	NaN	0.99985141	0.99995905	0.98842818	0.99997973	0.99247259	0.99992257	0.99744898	0.99396032	NaN	0.99773753	0.99998283	0.99970013	0.98259705	0.99775535	0.99751091	0.99447078	0.99998003	0.99998456	NaN
8	0.99104857	0.99741602	1.00000000	0.99354839	0.99737185	0.99449414	0.98574823	0.98958904	0.98945785	0.99663013	0.98336798	0.99415964	0.99489796	NaN	0.99672848	0.98834747	0.98491991	0.98801595	NaN	NaN	0.99705666	NaN	0.99033296	0.98688525	0.99348229	0.99791884	0.99908924	0.98896688	0.99341381	0.99675852	NaN	0.99558306	0.98794144	0.99710983	1.00000000	0.99362552	NaN	1.00000000	0.98819363	0.98645759	NaN
9	0.99972117	0.99361020	0.99027777	0.99393207	0.99762243	0.99678457	0.99997699	0.98945785	0.99979359	0.99750078	0.99998128	0.99645495	0.99991977	NaN	0.99184150	0.99998289	0.99997628	0.99996507	NaN	NaN	0.99997109	NaN	0.99981475	0.99998593	0.98630136	0.99997503	0.99202377	0.99992895	0.99092972	0.98774081	NaN	0.99629629	0.99998128	0.99978673	0.98509485	0.99523807	0.99556375	0.99335992	0.99997675	0.99999118	NaN
10	1.00000000	1.00000000	0.99877000	0.99949324	1.00000000	0.99252492	0.99692500	0.99663013	0.99750078	0.99851441	0.99877113	1.00000000	0.99960047	NaN	1.00000000	0.99838501	0.99611270	0.99410027	NaN	NaN	1.00000000	NaN	0.99934983	0.99917597	0.99929827	0.99918199	0.99942452	0.99774557	1.00000000	1.00000000	NaN	0.99430740	0.99790609	0.99928212	0.99564588	1.00000000	1.00000000	1.00000000	0.99866933	0.99712974	NaN
