##source=lorikeet-v0.8.2
##sample=<ID=1, name=filtered/EHA03359_bin.13/PRB0174_EHI02067_DMB0156.bam>
##sample=<ID=2, name=filtered/EHA03359_bin.13/PRB0174_EHI02065_DMB0156.bam>
##sample=<ID=3, name=filtered/EHA03359_bin.13/PRB0237_EHI02617_DMB0156.bam>
##sample=<ID=4, name=filtered/EHA03359_bin.13/PRB0164_EHI01968_DMB0156.bam>
##sample=<ID=5, name=filtered/EHA03359_bin.13/PRB0237_EHI02630_DMB0156.bam>
##sample=<ID=6, name=filtered/EHA03359_bin.13/PRB0237_EHI02639_DMB0156.bam>
##sample=<ID=7, name=filtered/EHA03359_bin.13/PRB0237_EHI02607_DMB0156.bam>
##sample=<ID=8, name=filtered/EHA03359_bin.13/PRB0237_EHI02582_DMB0156.bam>
##sample=<ID=9, name=filtered/EHA03359_bin.13/PRB0237_EHI02612_DMB0156.bam>
##sample=<ID=10, name=filtered/EHA03359_bin.13/PRB0237_EHI02619_DMB0156.bam>
##sample=<ID=11, name=filtered/EHA03359_bin.13/PRB0164_EHI01985_DMB0156.bam>
##sample=<ID=12, name=filtered/EHA03359_bin.13/PRB0164_EHI01966_DMB0156.bam>
##sample=<ID=13, name=filtered/EHA03359_bin.13/PRB0237_EHI02615_DMB0156.bam>
##sample=<ID=14, name=filtered/EHA03359_bin.13/PRB0237_EHI02695_DMB0156.bam>
##sample=<ID=15, name=filtered/EHA03359_bin.13/PRB0237_EHI02592_DMB0156.bam>
##sample=<ID=16, name=filtered/EHA03359_bin.13/PRB0237_EHI02585_DMB0156.bam>
##sample=<ID=17, name=filtered/EHA03359_bin.13/PRB0237_EHI02602_DMB0156.bam>
##sample=<ID=18, name=filtered/EHA03359_bin.13/PRB0237_EHI02632_DMB0156.bam>
##sample=<ID=19, name=filtered/EHA03359_bin.13/PRB0237_EHI02698_DMB0156.bam>
##sample=<ID=20, name=filtered/EHA03359_bin.13/PRB0237_EHI02697_DMB0156.bam>
##sample=<ID=21, name=filtered/EHA03359_bin.13/PRB0237_EHI02624_DMB0156.bam>
##sample=<ID=22, name=filtered/EHA03359_bin.13/PRB0237_EHI02693_DMB0156.bam>
##sample=<ID=23, name=filtered/EHA03359_bin.13/PRB0174_EHI02088_DMB0156.bam>
##sample=<ID=24, name=filtered/EHA03359_bin.13/PRB0164_EHI01995_DMB0156.bam>
##sample=<ID=25, name=filtered/EHA03359_bin.13/PRB0174_EHI02097_DMB0156.bam>
##sample=<ID=26, name=filtered/EHA03359_bin.13/PRB0164_EHI01970_DMB0156.bam>
##sample=<ID=27, name=filtered/EHA03359_bin.13/PRB0237_EHI02633_DMB0156.bam>
##sample=<ID=28, name=filtered/EHA03359_bin.13/PRB0237_EHI02598_DMB0156.bam>
##sample=<ID=29, name=filtered/EHA03359_bin.13/PRB0164_EHI01989_DMB0156.bam>
##sample=<ID=30, name=filtered/EHA03359_bin.13/PRB0174_EHI02079_DMB0156.bam>
##sample=<ID=31, name=filtered/EHA03359_bin.13/PRB0237_EHI02696_DMB0156.bam>
##sample=<ID=32, name=filtered/EHA03359_bin.13/PRB0164_EHI01967_DMB0156.bam>
##sample=<ID=33, name=filtered/EHA03359_bin.13/PRB0164_EHI01992_DMB0156.bam>
##sample=<ID=34, name=filtered/EHA03359_bin.13/PRB0174_EHI02105_DMB0156.bam>
##sample=<ID=35, name=filtered/EHA03359_bin.13/PRB0164_EHI01979_DMB0156.bam>
##sample=<ID=36, name=filtered/EHA03359_bin.13/PRB0164_EHI01982_DMB0156.bam>
##sample=<ID=37, name=filtered/EHA03359_bin.13/PRB0237_EHI02625_DMB0156.bam>
##sample=<ID=38, name=filtered/EHA03359_bin.13/PRB0237_EHI02603_DMB0156.bam>
##sample=<ID=39, name=filtered/EHA03359_bin.13/PRB0237_EHI02584_DMB0156.bam>
##sample=<ID=40, name=filtered/EHA03359_bin.13/PRB0237_EHI02587_DMB0156.bam>
##sample=<ID=41, name=filtered/EHA03359_bin.13/PRB0237_EHI02694_DMB0156.bam>
SampleID  	1       	2       	3       	4       	5       	6       	7       	8       	9       	10      	11      	12      	13      	14      	15      	16      	17      	18      	19      	20      	21      	22      	23      	24      	25      	26      	27      	28      	29      	30      	31      	32      	33      	34      	35      	36      	37      	38      	39      	40      	41      
1	0.99770296	1.00000000	0.99937731	1.00000000	0.99078339	1.00000000	0.99565387	1.00000000	1.00000000	1.00000000	0.99810469	1.00000000	0.99900991	NaN	NaN	0.99752933	0.99494123	1.00000000	NaN	NaN	0.99569893	NaN	1.00000000	0.99887443	1.00000000	0.99905139	1.00000000	0.99949116	1.00000000	1.00000000	NaN	0.99285716	1.00000000	1.00000000	0.99945056	NaN	NaN	0.99744898	1.00000000	0.99972129	NaN
2	1.00000000	0.99088764	0.99188793	1.00000000	0.99712408	0.99964875	0.99008548	1.00000000	1.00000000	1.00000000	0.99113792	NaN	0.99857956	NaN	1.00000000	0.98858076	0.99830508	1.00000000	NaN	NaN	0.99421662	NaN	1.00000000	0.99742490	0.99789768	0.99594909	1.00000000	1.00000000	0.98472220	1.00000000	NaN	1.00000000	0.99122512	1.00000000	0.99081218	1.00000000	NaN	0.99145633	1.00000000	0.99210906	NaN
3	0.99937731	0.99188793	0.99560529	0.99548739	0.99117178	0.99155033	0.98964047	1.00000000	1.00000000	0.99467313	0.99776620	NaN	0.99781662	NaN	0.98535568	0.99947673	1.00000000	1.00000000	NaN	NaN	0.99903601	NaN	1.00000000	1.00000000	0.99176806	0.99726111	0.99208063	0.99716979	1.00000000	0.99122167	NaN	0.98427194	0.99770057	1.00000000	0.99829751	1.00000000	NaN	1.00000000	0.99914747	0.99868351	NaN
4	1.00000000	1.00000000	0.99548739	0.98701298	1.00000000	1.00000000	0.99532348	1.00000000	1.00000000	0.99442589	0.99221456	NaN	0.98682559	NaN	NaN	1.00000000	0.99823165	1.00000000	NaN	NaN	0.99498928	NaN	0.91332263	1.00000000	1.00000000	0.99897438	1.00000000	0.99243468	1.00000000	1.00000000	NaN	1.00000000	0.98977506	1.00000000	0.99334812	1.00000000	NaN	1.00000000	0.98473281	0.99576014	NaN
5	0.99078339	0.99712408	0.99117178	1.00000000	0.99015152	0.99754298	0.98993421	1.00000000	0.98095238	0.99937385	0.99029881	NaN	1.00000000	NaN	0.99930263	0.99252534	0.99812204	1.00000000	NaN	NaN	0.99447131	NaN	0.98675495	0.99512196	0.99960315	0.99318039	0.99722332	0.99596369	0.98611110	0.99714750	NaN	0.99595845	0.98871154	0.96116507	0.99100643	1.00000000	NaN	0.99121755	1.00000000	0.99105060	NaN
6	1.00000000	0.99964875	0.99155033	1.00000000	0.99754298	0.99283242	0.98949212	1.00000000	1.00000000	0.99950421	0.99255443	NaN	0.99849737	NaN	0.99928826	0.99207610	0.99836200	1.00000000	NaN	NaN	0.99382025	NaN	1.00000000	0.99738902	0.99756777	0.99578059	0.99964887	1.00000000	0.98611110	0.99965590	NaN	0.99945503	0.99074072	1.00000000	0.99053514	1.00000000	NaN	0.99079263	1.00000000	0.99256277	NaN
7	0.99565387	0.99008548	0.98964047	0.99532348	0.98993421	0.98949212	0.99525976	0.99277979	0.99906540	0.99540901	0.99620849	NaN	0.99929625	NaN	0.98465830	0.99498063	0.99987203	1.00000000	NaN	NaN	0.99958318	NaN	0.99601638	0.99307543	0.99036479	0.99871540	0.98707545	0.99603981	0.98920089	0.98919863	NaN	0.98523492	0.99372286	0.99453753	0.99306959	1.00000000	NaN	0.99198896	1.00000000	0.99550360	NaN
8	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	0.99277979	0.99226004	NaN	0.99581587	0.99744898	NaN	0.99797159	NaN	NaN	1.00000000	1.00000000	1.00000000	NaN	NaN	1.00000000	NaN	0.98058254	1.00000000	1.00000000	0.99676377	1.00000000	0.99626863	1.00000000	1.00000000	NaN	1.00000000	0.99667221	1.00000000	0.99297422	1.00000000	NaN	1.00000000	1.00000000	1.00000000	NaN
9	1.00000000	1.00000000	1.00000000	1.00000000	0.98095238	1.00000000	0.99906540	NaN	0.99623114	1.00000000	0.99802631	NaN	1.00000000	NaN	NaN	0.99792528	0.99855423	1.00000000	NaN	NaN	0.99777281	NaN	1.00000000	1.00000000	1.00000000	0.99874449	1.00000000	1.00000000	1.00000000	1.00000000	NaN	0.99557525	1.00000000	1.00000000	1.00000000	NaN	NaN	1.00000000	1.00000000	1.00000000	NaN
10	1.00000000	1.00000000	0.99467313	0.99442589	0.99937385	0.99950421	0.99540901	0.99581587	1.00000000	0.99542236	0.99544418	NaN	0.99608868	NaN	1.00000000	0.99421966	0.99749374	1.00000000	NaN	NaN	0.99791956	NaN	1.00000000	0.99902821	1.00000000	0.99640286	0.99777681	1.00000000	0.98858446	1.00000000	NaN	1.00000000	0.99375778	1.00000000	0.99567515	1.00000000	NaN	0.99644130	0.99901378	0.99708027	NaN
