##source=lorikeet-v0.8.2
##sample=<ID=1, name=filtered/EHA03359_bin.9/PRB0174_EHI02067_DMB0156.bam>
##sample=<ID=2, name=filtered/EHA03359_bin.9/PRB0174_EHI02065_DMB0156.bam>
##sample=<ID=3, name=filtered/EHA03359_bin.9/PRB0237_EHI02617_DMB0156.bam>
##sample=<ID=4, name=filtered/EHA03359_bin.9/PRB0164_EHI01968_DMB0156.bam>
##sample=<ID=5, name=filtered/EHA03359_bin.9/PRB0237_EHI02630_DMB0156.bam>
##sample=<ID=6, name=filtered/EHA03359_bin.9/PRB0237_EHI02639_DMB0156.bam>
##sample=<ID=7, name=filtered/EHA03359_bin.9/PRB0237_EHI02607_DMB0156.bam>
##sample=<ID=8, name=filtered/EHA03359_bin.9/PRB0237_EHI02582_DMB0156.bam>
##sample=<ID=9, name=filtered/EHA03359_bin.9/PRB0237_EHI02612_DMB0156.bam>
##sample=<ID=10, name=filtered/EHA03359_bin.9/PRB0237_EHI02619_DMB0156.bam>
##sample=<ID=11, name=filtered/EHA03359_bin.9/PRB0164_EHI01985_DMB0156.bam>
##sample=<ID=12, name=filtered/EHA03359_bin.9/PRB0164_EHI01966_DMB0156.bam>
##sample=<ID=13, name=filtered/EHA03359_bin.9/PRB0237_EHI02615_DMB0156.bam>
##sample=<ID=14, name=filtered/EHA03359_bin.9/PRB0237_EHI02695_DMB0156.bam>
##sample=<ID=15, name=filtered/EHA03359_bin.9/PRB0237_EHI02592_DMB0156.bam>
##sample=<ID=16, name=filtered/EHA03359_bin.9/PRB0237_EHI02585_DMB0156.bam>
##sample=<ID=17, name=filtered/EHA03359_bin.9/PRB0237_EHI02602_DMB0156.bam>
##sample=<ID=18, name=filtered/EHA03359_bin.9/PRB0237_EHI02632_DMB0156.bam>
##sample=<ID=19, name=filtered/EHA03359_bin.9/PRB0237_EHI02698_DMB0156.bam>
##sample=<ID=20, name=filtered/EHA03359_bin.9/PRB0237_EHI02697_DMB0156.bam>
##sample=<ID=21, name=filtered/EHA03359_bin.9/PRB0237_EHI02624_DMB0156.bam>
##sample=<ID=22, name=filtered/EHA03359_bin.9/PRB0237_EHI02693_DMB0156.bam>
##sample=<ID=23, name=filtered/EHA03359_bin.9/PRB0174_EHI02088_DMB0156.bam>
##sample=<ID=24, name=filtered/EHA03359_bin.9/PRB0164_EHI01995_DMB0156.bam>
##sample=<ID=25, name=filtered/EHA03359_bin.9/PRB0174_EHI02097_DMB0156.bam>
##sample=<ID=26, name=filtered/EHA03359_bin.9/PRB0164_EHI01970_DMB0156.bam>
##sample=<ID=27, name=filtered/EHA03359_bin.9/PRB0237_EHI02633_DMB0156.bam>
##sample=<ID=28, name=filtered/EHA03359_bin.9/PRB0237_EHI02598_DMB0156.bam>
##sample=<ID=29, name=filtered/EHA03359_bin.9/PRB0164_EHI01989_DMB0156.bam>
##sample=<ID=30, name=filtered/EHA03359_bin.9/PRB0174_EHI02079_DMB0156.bam>
##sample=<ID=31, name=filtered/EHA03359_bin.9/PRB0237_EHI02696_DMB0156.bam>
##sample=<ID=32, name=filtered/EHA03359_bin.9/PRB0164_EHI01967_DMB0156.bam>
##sample=<ID=33, name=filtered/EHA03359_bin.9/PRB0164_EHI01992_DMB0156.bam>
##sample=<ID=34, name=filtered/EHA03359_bin.9/PRB0174_EHI02105_DMB0156.bam>
##sample=<ID=35, name=filtered/EHA03359_bin.9/PRB0164_EHI01979_DMB0156.bam>
##sample=<ID=36, name=filtered/EHA03359_bin.9/PRB0164_EHI01982_DMB0156.bam>
##sample=<ID=37, name=filtered/EHA03359_bin.9/PRB0237_EHI02625_DMB0156.bam>
##sample=<ID=38, name=filtered/EHA03359_bin.9/PRB0237_EHI02603_DMB0156.bam>
##sample=<ID=39, name=filtered/EHA03359_bin.9/PRB0237_EHI02584_DMB0156.bam>
##sample=<ID=40, name=filtered/EHA03359_bin.9/PRB0237_EHI02587_DMB0156.bam>
##sample=<ID=41, name=filtered/EHA03359_bin.9/PRB0237_EHI02694_DMB0156.bam>
SampleID  	1       	2       	3       	4       	5       	6       	7       	8       	9       	10      	11      	12      	13      	14      	15      	16      	17      	18      	19      	20      	21      	22      	23      	24      	25      	26      	27      	28      	29      	30      	31      	32      	33      	34      	35      	36      	37      	38      	39      	40      	41      
1	0.99904662	1.00000000	1.00000000	0.99444789	1.00000000	0.99826843	0.99997818	0.99104857	0.99987328	1.00000000	0.99983388	1.00000000	1.00000000	NaN	1.00000000	0.99990058	0.99990964	0.99984729	NaN	NaN	0.99997413	NaN	0.99995840	0.99990016	1.00000000	0.99992198	0.99524802	0.99961102	1.00000000	1.00000000	NaN	0.99832636	1.00000000	0.99992526	0.99348533	1.00000000	0.99603963	1.00000000	0.99993432	0.99997634	NaN
2	1.00000000	0.99944162	0.99748427	1.00000000	0.99869454	0.99668598	0.99696666	0.99741602	0.99361020	1.00000000	0.99933904	0.99884790	1.00000000	NaN	0.99724770	0.99905396	0.99605912	0.99750000	NaN	NaN	0.99730945	NaN	1.00000000	1.00000000	1.00000000	0.99659866	0.99836332	1.00000000	0.99905926	1.00000000	NaN	0.99589741	1.00000000	1.00000000	1.00000000	0.99758065	NaN	0.99842769	0.99707031	0.99743587	NaN
3	1.00000000	0.99748427	0.98764402	0.99925131	0.99719495	0.99923974	1.00000000	1.00000000	0.99027777	0.99877000	0.98900908	0.99946922	0.99396133	NaN	1.00000000	0.99963260	0.99922019	0.99827439	NaN	NaN	1.00000000	NaN	1.00000000	0.99766898	0.99768519	1.00000000	1.00000000	1.00000000	0.99971551	0.99787688	NaN	0.99866021	1.00000000	1.00000000	1.00000000	0.99970621	1.00000000	1.00000000	1.00000000	1.00000000	NaN
4	0.99444789	1.00000000	0.99925131	0.99852085	0.99932343	0.99795544	0.99619436	0.99354839	0.99393207	0.99949324	0.99852055	0.99968451	0.99440092	NaN	0.99895704	0.99655867	0.99640745	0.99766517	NaN	NaN	0.99887162	NaN	0.99521279	0.98693758	0.99943823	0.99890429	0.99933207	1.00000000	0.99984044	1.00000000	NaN	0.99756855	0.99745619	0.99674618	1.00000000	0.99953610	1.00000000	0.99883175	0.99728489	0.99558574	NaN
5	1.00000000	0.99869454	0.99719495	0.99932343	0.99760145	0.99270833	0.99929625	0.99737185	0.99762243	1.00000000	0.99893707	0.99867201	1.00000000	NaN	0.99680173	0.99930364	0.99841487	0.99605525	NaN	NaN	0.99929726	NaN	1.00000000	0.99937147	1.00000000	0.99908757	0.99918568	1.00000000	1.00000000	1.00000000	NaN	0.99089873	1.00000000	0.99966466	1.00000000	0.99730700	NaN	1.00000000	0.99954742	0.99934196	NaN
6	0.99826843	0.99668598	0.99923974	0.99795544	0.99270833	0.99710274	0.99553102	0.99793530	0.99624866	0.99584717	0.99851054	0.99880385	0.98404253	NaN	0.99922192	0.99797982	0.99920350	0.99906105	NaN	NaN	0.99863166	NaN	0.99718708	0.99704361	0.99425757	0.99823475	0.99924952	0.99531066	0.99886364	0.99637681	NaN	0.99958491	0.99852419	0.99452806	0.99480069	0.99956304	1.00000000	0.99897385	0.99908423	0.99768674	NaN
7	0.99997818	0.99696666	1.00000000	0.99619436	0.99929625	0.99553102	0.99979550	0.99445766	0.99998051	1.00000000	0.99996495	0.99980122	0.99998790	NaN	0.99970591	0.99999154	0.99997336	0.99998707	NaN	NaN	0.99999660	NaN	0.99997026	0.99997681	0.99710703	0.99999732	0.99413115	0.99995947	0.99977815	0.99741155	NaN	0.99841630	1.00000000	0.99996668	0.99464524	1.00000000	0.99751091	1.00000000	0.99999869	0.99999690	NaN
8	0.99104857	0.99741602	1.00000000	0.99354839	0.99737185	0.99793530	0.99445766	0.98958904	0.98945785	0.99663013	0.98683298	0.99545747	0.99489796	NaN	1.00000000	0.99046612	0.99057496	0.99201065	NaN	NaN	0.99852830	NaN	0.99248123	0.98688525	0.99348229	1.00000000	0.99908924	1.00000000	0.99341381	0.99675852	NaN	0.99558306	0.99397069	0.99710983	1.00000000	0.99521911	NaN	1.00000000	0.99173552	0.99501067	NaN
9	0.99987328	0.99361020	0.99027777	0.99393207	0.99762243	0.99624866	0.99998051	0.98945785	0.99979663	0.99750078	0.99998909	0.99734122	0.99991977	NaN	0.99417251	0.99998099	0.99999154	0.99998170	NaN	NaN	0.99997884	NaN	0.99989581	0.99998903	0.98630136	0.99998438	0.99202377	0.99993289	0.99092972	0.98774081	NaN	0.99735451	0.99996728	0.99982226	0.98509485	0.99682540	0.99556375	0.99335992	0.99998605	0.99998587	NaN
10	1.00000000	1.00000000	0.99877000	0.99949324	1.00000000	0.99584717	1.00000000	0.99663013	0.99750078	0.99851441	0.99938554	1.00000000	0.99960047	NaN	1.00000000	0.99935400	0.99870425	0.99483776	NaN	NaN	1.00000000	NaN	1.00000000	0.99917597	0.99929827	1.00000000	0.99942452	0.99903381	1.00000000	1.00000000	NaN	0.99430740	1.00000000	0.99928212	0.99564588	1.00000000	1.00000000	1.00000000	1.00000000	1.00000000	NaN
