##source=lorikeet-v0.8.2
##sample=<ID=1, name=filtered/EHA03353_bin.11/PRB0174_EHI02067_DMB0156.bam>
##sample=<ID=2, name=filtered/EHA03353_bin.11/PRB0174_EHI02065_DMB0156.bam>
##sample=<ID=3, name=filtered/EHA03353_bin.11/PRB0237_EHI02617_DMB0156.bam>
##sample=<ID=4, name=filtered/EHA03353_bin.11/PRB0164_EHI01968_DMB0156.bam>
##sample=<ID=5, name=filtered/EHA03353_bin.11/PRB0237_EHI02630_DMB0156.bam>
##sample=<ID=6, name=filtered/EHA03353_bin.11/PRB0237_EHI02639_DMB0156.bam>
##sample=<ID=7, name=filtered/EHA03353_bin.11/PRB0237_EHI02607_DMB0156.bam>
##sample=<ID=8, name=filtered/EHA03353_bin.11/PRB0237_EHI02582_DMB0156.bam>
##sample=<ID=9, name=filtered/EHA03353_bin.11/PRB0237_EHI02612_DMB0156.bam>
##sample=<ID=10, name=filtered/EHA03353_bin.11/PRB0237_EHI02619_DMB0156.bam>
##sample=<ID=11, name=filtered/EHA03353_bin.11/PRB0164_EHI01985_DMB0156.bam>
##sample=<ID=12, name=filtered/EHA03353_bin.11/PRB0164_EHI01966_DMB0156.bam>
##sample=<ID=13, name=filtered/EHA03353_bin.11/PRB0237_EHI02615_DMB0156.bam>
##sample=<ID=14, name=filtered/EHA03353_bin.11/PRB0237_EHI02695_DMB0156.bam>
##sample=<ID=15, name=filtered/EHA03353_bin.11/PRB0237_EHI02592_DMB0156.bam>
##sample=<ID=16, name=filtered/EHA03353_bin.11/PRB0237_EHI02585_DMB0156.bam>
##sample=<ID=17, name=filtered/EHA03353_bin.11/PRB0237_EHI02602_DMB0156.bam>
##sample=<ID=18, name=filtered/EHA03353_bin.11/PRB0237_EHI02632_DMB0156.bam>
##sample=<ID=19, name=filtered/EHA03353_bin.11/PRB0237_EHI02698_DMB0156.bam>
##sample=<ID=20, name=filtered/EHA03353_bin.11/PRB0237_EHI02697_DMB0156.bam>
##sample=<ID=21, name=filtered/EHA03353_bin.11/PRB0237_EHI02624_DMB0156.bam>
##sample=<ID=22, name=filtered/EHA03353_bin.11/PRB0237_EHI02693_DMB0156.bam>
##sample=<ID=23, name=filtered/EHA03353_bin.11/PRB0174_EHI02088_DMB0156.bam>
##sample=<ID=24, name=filtered/EHA03353_bin.11/PRB0164_EHI01995_DMB0156.bam>
##sample=<ID=25, name=filtered/EHA03353_bin.11/PRB0174_EHI02097_DMB0156.bam>
##sample=<ID=26, name=filtered/EHA03353_bin.11/PRB0164_EHI01970_DMB0156.bam>
##sample=<ID=27, name=filtered/EHA03353_bin.11/PRB0237_EHI02633_DMB0156.bam>
##sample=<ID=28, name=filtered/EHA03353_bin.11/PRB0237_EHI02598_DMB0156.bam>
##sample=<ID=29, name=filtered/EHA03353_bin.11/PRB0164_EHI01989_DMB0156.bam>
##sample=<ID=30, name=filtered/EHA03353_bin.11/PRB0174_EHI02079_DMB0156.bam>
##sample=<ID=31, name=filtered/EHA03353_bin.11/PRB0237_EHI02696_DMB0156.bam>
##sample=<ID=32, name=filtered/EHA03353_bin.11/PRB0164_EHI01967_DMB0156.bam>
##sample=<ID=33, name=filtered/EHA03353_bin.11/PRB0164_EHI01992_DMB0156.bam>
##sample=<ID=34, name=filtered/EHA03353_bin.11/PRB0174_EHI02105_DMB0156.bam>
##sample=<ID=35, name=filtered/EHA03353_bin.11/PRB0164_EHI01979_DMB0156.bam>
##sample=<ID=36, name=filtered/EHA03353_bin.11/PRB0164_EHI01982_DMB0156.bam>
##sample=<ID=37, name=filtered/EHA03353_bin.11/PRB0237_EHI02625_DMB0156.bam>
##sample=<ID=38, name=filtered/EHA03353_bin.11/PRB0237_EHI02603_DMB0156.bam>
##sample=<ID=39, name=filtered/EHA03353_bin.11/PRB0237_EHI02584_DMB0156.bam>
##sample=<ID=40, name=filtered/EHA03353_bin.11/PRB0237_EHI02587_DMB0156.bam>
##sample=<ID=41, name=filtered/EHA03353_bin.11/PRB0237_EHI02694_DMB0156.bam>
SampleID  	1       	2       	3       	4       	5       	6       	7       	8       	9       	10      	11      	12      	13      	14      	15      	16      	17      	18      	19      	20      	21      	22      	23      	24      	25      	26      	27      	28      	29      	30      	31      	32      	33      	34      	35      	36      	37      	38      	39      	40      	41      
1	0.99679917	0.99928683	0.99960661	0.99915135	0.99919277	0.99900156	0.99955767	0.99853116	0.99932706	0.99890214	0.99936396	0.99706471	0.99957800	NaN	0.99893165	0.99970609	0.99955875	0.99967635	NaN	NaN	0.99944592	NaN	0.99954760	0.99981242	0.99971259	0.99917436	0.99879503	0.99969071	0.99837840	0.99941385	NaN	0.99905097	0.99926418	0.99976599	0.99881321	0.99858338	1.00000000	0.99897319	0.99890143	0.99971980	NaN
2	0.99928683	0.99782580	0.99967843	0.99979317	0.99978745	0.99978757	0.99920988	0.99906152	0.99929881	0.99990958	0.99933058	0.99839950	0.99924183	NaN	0.99920917	0.99858087	0.99923092	0.99935126	NaN	NaN	0.99942350	NaN	0.99921095	0.99966043	0.99983919	0.99934572	0.99944746	0.99958640	0.99952024	0.99993402	NaN	0.99976218	0.99958974	0.99894673	0.99981368	0.99913532	0.99930185	0.99927235	0.99850845	0.99859989	NaN
3	0.99960661	0.99967843	0.99820888	0.99973810	0.99979270	0.99865472	0.99914289	0.99937475	0.99826688	0.99986875	0.99977046	0.99827099	0.99936062	NaN	0.99945372	0.99858606	0.99980211	0.99976414	NaN	NaN	0.99886692	NaN	0.99916261	0.99981004	0.99991429	0.99909419	0.99955910	0.99954832	0.99956679	0.99989247	NaN	0.99972850	0.99929684	0.99803632	0.99970567	0.99942505	0.99937123	0.99979579	0.99930167	0.99889213	NaN
4	0.99915135	0.99979317	0.99973810	0.99769133	0.99974763	0.99910802	0.99891919	0.99838996	0.99809033	0.99938631	0.99925911	0.99828875	0.99964517	NaN	0.99976307	0.99840814	0.99902856	0.99951047	NaN	NaN	0.99820918	NaN	0.99824494	0.99951750	0.99964070	0.99878353	0.99876750	0.99938339	0.99885273	0.99983293	NaN	0.99947244	0.99909455	0.99746192	0.99943066	0.99845642	0.99937356	0.99877012	0.99890292	0.99857622	NaN
5	0.99919277	0.99978745	0.99979270	0.99974763	0.99798244	0.99953526	0.99938601	0.99854183	0.99907285	0.99974072	0.99927968	0.99819070	0.99920791	NaN	0.99968648	0.99898952	0.99910766	0.99944818	NaN	NaN	0.99915379	NaN	0.99912792	0.99964440	0.99995083	0.99931133	0.99925208	0.99945730	0.99890876	0.99987024	NaN	0.99974763	0.99954391	0.99817806	0.99945658	0.99860215	0.99949300	0.99900973	0.99872243	0.99892837	NaN
6	0.99900156	0.99978757	0.99865472	0.99910802	0.99953526	0.99650371	0.99919939	0.99774128	0.99851477	0.99900144	0.99885052	0.99688840	0.99963665	NaN	0.99923682	0.99846381	0.99891591	0.99942076	NaN	NaN	0.99836886	NaN	0.99887192	0.99920946	0.99920052	0.99866170	0.99766701	0.99921256	0.99831176	0.99973351	NaN	0.99891907	0.99929619	0.99856585	0.99922884	0.99801058	0.99915338	0.99819702	0.99813384	0.99854499	NaN
7	0.99955767	0.99920988	0.99914289	0.99891919	0.99938601	0.99919939	0.99774814	0.99848562	0.99931347	0.99914074	0.99933761	0.99799371	0.99883270	NaN	0.99956620	0.99958366	0.99947613	0.99967104	NaN	NaN	0.99917060	NaN	0.99944764	0.99928790	0.99951756	0.99901855	0.99942261	0.99933851	0.99857944	0.99876404	NaN	0.99921954	0.99928159	0.99929327	0.99846303	0.99860877	1.00000000	0.99901581	0.99926132	0.99965274	NaN
8	0.99853116	0.99906152	0.99937475	0.99838996	0.99854183	0.99774128	0.99848562	0.99877387	0.99513209	0.99829799	0.99816453	0.99904156	0.99807286	NaN	0.99840659	0.99673879	0.99837244	0.99938571	NaN	NaN	0.99597943	NaN	0.99752736	0.99839640	0.99856174	0.99390113	0.99824470	0.99774253	0.99894649	0.99877793	NaN	0.99868315	0.99733526	0.98729134	0.99950749	0.99927580	0.99906486	0.99987626	0.99745023	0.99747407	NaN
9	0.99932706	0.99929881	0.99826688	0.99809033	0.99907285	0.99851477	0.99931347	0.99513209	0.99400449	0.99816203	0.99968415	0.99427551	0.99978364	NaN	0.99890471	0.99961406	0.99916643	1.00000000	NaN	NaN	1.00000000	NaN	0.99956840	0.99937952	0.99916446	0.99967241	0.99840188	0.99986184	0.99733299	0.99816889	NaN	0.99798399	0.99981332	0.99916017	0.99810368	0.99589700	1.00000000	0.99600947	0.99907261	0.99986809	NaN
10	0.99890214	0.99990958	0.99986875	0.99938631	0.99974072	0.99900144	0.99914074	0.99829799	0.99816203	0.99714035	0.99901456	0.99795902	0.99928892	NaN	0.99941927	0.99812883	0.99861991	0.99940389	NaN	NaN	0.99820328	NaN	0.99888819	0.99919999	0.99954456	0.99622768	0.99934167	0.99847591	0.99906725	0.99965620	NaN	0.99986517	0.99903667	0.98861885	0.99892837	0.99845725	0.99929857	0.99858707	0.99792129	0.99847257	NaN
